epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_000,38.89848327636719,224,0.0001,0.0003,1.2,low,linear,512,1.0,0.2,gelu,avg_max,none,full,931620,931620,4612,0.8375578072177753,0.6827106863596872,0.6123721857951733,0.7095999817097497,0.7906174741405396,0.5499541704857929,0.5238746608547507,0.6127479310291918,0.5769230769230769,0.43478260869565216,0.49586776859504134
2,mobilenet_arch_evo_000,20.532614946365356,224,0.0001,0.0003,1.2,low,linear,512,1.0,0.2,gelu,avg_max,none,full,931620,931620,4612,0.2377227525365135,0.9285838401390095,0.8856480588971631,0.9324578643421595,0.7294084518178137,0.6416131989000916,0.6117862499330441,0.6937527957623864,0.6025641025641025,0.6811594202898551,0.6394557823129252
3,mobilenet_arch_evo_000,21.359705686569214,224,0.0001,0.0003,1.2,low,linear,512,1.0,0.2,gelu,avg_max,none,full,931620,931620,4612,0.1512219615507188,0.9569070373588184,0.9266953770074373,0.9582212277772258,0.6517308936879043,0.7076076993583869,0.636419470901566,0.747902538643827,0.5425531914893617,0.7391304347826086,0.6257668711656442
4,mobilenet_arch_evo_000,20.463656425476074,224,0.0001,0.0003,1.2,low,linear,512,1.0,0.2,gelu,avg_max,none,full,931620,931620,4612,0.09643731800747063,0.9720243266724587,0.9519758125170277,0.9726489935639864,0.5510989766784343,0.7497708524289642,0.6490265963462862,0.7787050428005964,0.4854368932038835,0.7246376811594203,0.5813953488372093
5,mobilenet_arch_evo_000,20.671361923217773,224,0.0001,0.0003,1.2,low,linear,512,1.0,0.2,gelu,avg_max,none,full,931620,931620,4612,0.0909783169334887,0.9751520417028671,0.9569963551559709,0.975666634899327,0.4743286016791107,0.8120989917506874,0.772645121012438,0.8385882206745864,0.8796296296296297,0.6884057971014492,0.7723577235772358
6,mobilenet_arch_evo_000,20.466428756713867,224,0.0001,0.0003,1.2,low,linear,512,1.0,0.2,gelu,avg_max,none,full,931620,931620,4612,0.06416250825539996,0.9822762814943528,0.9685805759783531,0.9824882423518324,0.49270953141107454,0.7864344637946837,0.7034930016415089,0.8068091647234304,0.4779116465863454,0.8623188405797102,0.6149870801033591
7,mobilenet_arch_evo_000,20.65045976638794,224,0.0001,0.0003,1.2,low,linear,512,1.0,0.2,gelu,avg_max,none,full,931620,931620,4612,0.06722223345035741,0.9800173761946134,0.9640821568617279,0.9803255213982236,0.3579068902709919,0.8716773602199817,0.7660208372133304,0.8732028748018622,0.5792349726775956,0.7681159420289855,0.660436137071651
8,mobilenet_arch_evo_000,20.403071880340576,224,0.0001,0.0003,1.2,low,linear,512,1.0,0.2,gelu,avg_max,none,full,931620,931620,4612,0.05897045432178095,0.9838401390095569,0.970588094669869,0.984000955010361,0.4642393894674685,0.8249312557286893,0.7065784057093738,0.834379748269975,0.49321266968325794,0.7898550724637681,0.6072423398328691
9,mobilenet_arch_evo_000,20.463309288024902,224,0.0001,0.0003,1.2,low,linear,512,1.0,0.2,gelu,avg_max,none,full,931620,931620,4612,0.05934930235652381,0.9857515204170286,0.9740174662032417,0.9858581608925524,0.48305838059542844,0.7919340054995417,0.6977327971759327,0.8123808694871337,0.49612403100775193,0.927536231884058,0.6464646464646465
10,mobilenet_arch_evo_000,20.61542534828186,224,0.0001,0.0003,1.2,low,linear,512,1.0,0.2,gelu,avg_max,none,full,931620,931620,4612,0.037446456104290426,0.988010425716768,0.9790487307752974,0.9881574415950142,0.32433049158486754,0.846929422548121,0.7488550034824253,0.8606972025821866,0.6325301204819277,0.7608695652173914,0.6907894736842105
