epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_003,20.588181495666504,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,last_blocks,1256356,973988,329348,0.6921187472229517,0.6927888792354474,0.6557086619984078,0.7163117211924372,0.671103937816008,0.8625114573785518,0.7218037457883453,0.8592754895585817,0.6187050359712231,0.6231884057971014,0.6209386281588448
2,mobilenet_arch_evo_003,20.5154812335968,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,last_blocks,1256356,973988,329348,0.31156400936671075,0.9169417897480452,0.8813761857046996,0.9227245113209869,0.4826832227101575,0.8606782768102658,0.7561971333938081,0.8697996025920741,0.53,0.7681159420289855,0.6272189349112426
3,mobilenet_arch_evo_003,20.579776287078857,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,last_blocks,1256356,973988,329348,0.2024118428666316,0.9541268462206777,0.9282761211745757,0.9560707510769035,0.372774460493808,0.8826764436296975,0.8025126853368784,0.890414383111001,0.6067415730337079,0.782608695652174,0.6835443037974683
4,mobilenet_arch_evo_003,20.535030603408813,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,last_blocks,1256356,973988,329348,0.15835033486865066,0.9664639443961772,0.9444640092917893,0.9675681186763597,0.3210679849116328,0.8973418881759854,0.8257539200828622,0.90403725880845,0.6505376344086021,0.8768115942028986,0.7469135802469136
5,mobilenet_arch_evo_003,20.715986967086792,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,last_blocks,1256356,973988,329348,0.1260294542260319,0.9758470894874023,0.9592681659726091,0.9763461790224488,0.3879915400178579,0.8606782768102658,0.7726029853180404,0.8722670224427755,0.5353982300884956,0.8768115942028986,0.6648351648351648
6,mobilenet_arch_evo_003,20.500462532043457,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,last_blocks,1256356,973988,329348,0.1039384927377299,0.9824500434404866,0.9681139513979475,0.9826859906841441,0.32128507490282643,0.9046746104491292,0.8165440401510313,0.9083686204690418,0.8444444444444444,0.5507246376811594,0.6666666666666666
7,mobilenet_arch_evo_003,20.645447731018066,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,last_blocks,1256356,973988,329348,0.09318874643664066,0.9800173761946134,0.9654430794023194,0.9803518170341234,0.3280088992893532,0.8817598533455545,0.7651113164610515,0.8856423774424192,0.5652173913043478,0.9420289855072463,0.7065217391304348
8,mobilenet_arch_evo_003,20.438565492630005,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,last_blocks,1256356,973988,329348,0.08055956858096176,0.9833188531711555,0.9708334304949342,0.9834814117647841,0.3571550214541931,0.8395967002749771,0.6748464191249843,0.8437159003685176,0.466403162055336,0.855072463768116,0.6035805626598465
9,mobilenet_arch_evo_003,20.615877389907837,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,last_blocks,1256356,973988,329348,0.06988790485260281,0.9867940920938314,0.9774615312247623,0.9868942647005826,0.30364754623251156,0.8945921173235564,0.8068522726427152,0.9004838792977045,0.6298342541436464,0.8260869565217391,0.7147335423197492
10,mobilenet_arch_evo_003,20.587053537368774,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,last_blocks,1256356,973988,329348,0.06346003675103498,0.9878366637706343,0.9791556771246486,0.9879395882414282,0.33713075061056397,0.8845096241979835,0.7934219231206351,0.8916820225766002,0.6098901098901099,0.8043478260869565,0.69375
