epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_035,20.528945684432983,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.5960323752837011,0.8144222415291051,0.7573910455565713,0.8316870626325984,0.5613265493722491,0.8166819431714024,0.6179058689088379,0.8027284836148648,0.9555555555555556,0.3115942028985507,0.46994535519125685
2,mobilenet_arch_evo_035,20.58988380432129,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.27614636776967216,0.9289313640312772,0.892108076491506,0.9334094936836671,0.42209589500475325,0.8863428047662695,0.793731427716778,0.8886543328297097,0.9042553191489362,0.6159420289855072,0.7327586206896551
3,mobilenet_arch_evo_035,20.554779767990112,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.19178191741894474,0.9577758470894874,0.930461791086096,0.9593544521860293,0.38465047822317655,0.918423464711274,0.8605540004971964,0.922668852225237,0.8043478260869565,0.8043478260869565,0.8043478260869565
4,mobilenet_arch_evo_035,21.218701601028442,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.1476403029171101,0.9706342311033883,0.9494467457786817,0.9713588783401805,0.38620167907829356,0.8799266727772685,0.7986547414949804,0.8893925435804819,0.6917808219178082,0.7318840579710145,0.7112676056338029
5,mobilenet_arch_evo_035,20.826127290725708,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.12058766425743402,0.9756733275412685,0.9572681593037169,0.9760564617931633,0.3183322447385403,0.9010082493125573,0.8174996667308492,0.9075718937256412,0.7291666666666666,0.7608695652173914,0.7446808510638298
6,mobilenet_arch_evo_035,20.768076181411743,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.1056306413367559,0.9798436142484795,0.9644379160368057,0.9800770777084924,0.3158641334769925,0.9092575618698442,0.8313442110668872,0.9143621223634727,0.7967479674796748,0.7101449275362319,0.7509578544061303
7,mobilenet_arch_evo_035,20.678987741470337,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.09346716322108366,0.9807124239791486,0.9656091421943381,0.9810209562152021,0.2754092860581075,0.925756186984418,0.8642364916478593,0.9290522407067702,0.8091603053435115,0.7681159420289855,0.7881040892193308
8,mobilenet_arch_evo_035,20.681473970413208,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.07476986616422672,0.9857515204170286,0.9743158431294829,0.9859067029266411,0.2638718973534518,0.9294225481209899,0.8717004152701943,0.933786495939725,0.9333333333333333,0.7101449275362319,0.8065843621399177
9,mobilenet_arch_evo_035,20.49436664581299,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.07158204659003987,0.9857515204170286,0.9741328073265728,0.9858781259958093,0.3165356884108674,0.9055912007332723,0.8323187397133198,0.91121149033736,0.7310344827586207,0.7681159420289855,0.7491166077738516
10,mobilenet_arch_evo_035,20.480778455734253,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.06536907519494628,0.9876629018245004,0.9780343592027221,0.9877607792698258,0.27230695680323325,0.9156736938588451,0.842847661754681,0.9209767627286171,0.8333333333333334,0.7246376811594203,0.7751937984496124
