epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_023,20.6064510345459,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.1,hardswish,avg,none,full,1224484,1224484,297476,0.5953138818231279,0.7801911381407471,0.7170960399019456,0.8016050700623156,0.6116479927388819,0.770852428964253,0.45392490146763653,0.6867827744158562,1.0,0.043478260869565216,0.08333333333333333
2,mobilenet_arch_evo_023,20.536481857299805,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.1,hardswish,avg,none,full,1224484,1224484,297476,0.15328683394074544,0.9600347523892268,0.9309624389111794,0.9612828220819469,0.2316538485502918,0.923006416131989,0.8341839698451494,0.9193590914141498,0.7062937062937062,0.7318840579710145,0.7188612099644128
3,mobilenet_arch_evo_023,20.70049500465393,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.1,hardswish,avg,none,full,1224484,1224484,297476,0.08363344259268816,0.9768896611642051,0.9593680201275133,0.977269682342525,0.6020995435551642,0.7992667277726856,0.714728141945894,0.8225538233596176,0.40273037542662116,0.855072463768116,0.5475638051044084
4,mobilenet_arch_evo_023,20.622153759002686,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.1,hardswish,avg,none,full,1224484,1224484,297476,0.0673054467469169,0.9822762814943528,0.9685631027010622,0.9825640665826767,0.3132216208362585,0.9065077910174152,0.8172354938551136,0.9074951641500889,0.643979057591623,0.8913043478260869,0.7477203647416414
5,mobilenet_arch_evo_023,20.41723346710205,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.1,hardswish,avg,none,full,1224484,1224484,297476,0.0656007165187965,0.9845351867940921,0.9720378126323809,0.9847278553862835,0.6857188420391989,0.8221814848762603,0.7102669535954105,0.8302350856321303,0.5,0.9855072463768116,0.6634146341463415
6,mobilenet_arch_evo_023,20.81333899497986,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.1,hardswish,avg,none,full,1224484,1224484,297476,0.04750399762759718,0.9885317115551694,0.9791196148207536,0.9886328699052012,0.37159086084275017,0.8936755270394133,0.7956024739709854,0.8970267306662438,0.6153846153846154,0.8115942028985508,0.7
7,mobilenet_arch_evo_023,20.731712818145752,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.1,hardswish,avg,none,full,1224484,1224484,297476,0.036053239989161594,0.9923544743701129,0.9861222799693294,0.9923961656562402,0.24172161175744775,0.9120073327222732,0.8132373425644518,0.9143424886208623,0.6878980891719745,0.782608695652174,0.7322033898305085
8,mobilenet_arch_evo_023,20.64717173576355,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.1,hardswish,avg,none,full,1224484,1224484,297476,0.02863050583097841,0.9935708079930495,0.987606484398226,0.9935860524205297,0.18592863446607863,0.9312557286892759,0.8473315425031361,0.9303998059674956,0.708994708994709,0.9710144927536232,0.8195718654434251
9,mobilenet_arch_evo_023,20.493637561798096,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.1,hardswish,avg,none,full,1224484,1224484,297476,0.024642454805079164,0.9930495221546481,0.9867401598291171,0.9930831809107346,0.32066898149859474,0.9074243813015582,0.810423732507956,0.91187711688542,0.704225352112676,0.7246376811594203,0.7142857142857143
10,mobilenet_arch_evo_023,20.392698049545288,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.1,hardswish,avg,none,full,1224484,1224484,297476,0.028223507317166604,0.9921807124239791,0.9857898338437002,0.9922239863048917,0.383043781197222,0.9037580201649863,0.7977589920155378,0.9049343273451999,0.6470588235294118,0.8768115942028986,0.7446153846153846
