epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_039,20.54448676109314,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.1,hardswish,avg_max,none,full,1255588,1255588,328580,0.558741251087313,0.8112945264986968,0.732086456481448,0.822461527103027,0.49529650405827846,0.7965169569202566,0.5872334867466654,0.7680238919043861,0.65,0.2826086956521739,0.3939393939393939
2,mobilenet_arch_evo_039,20.512571573257446,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.1,hardswish,avg_max,none,full,1255588,1255588,328580,0.16831780751822412,0.9527367506516073,0.9186026768308463,0.9544079408302499,0.27348045670272875,0.9028414298808433,0.7888133385538371,0.8905462731979266,1.0,0.38405797101449274,0.5549738219895288
3,mobilenet_arch_evo_039,20.79960870742798,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.1,hardswish,avg_max,none,full,1255588,1255588,328580,0.11450885539465008,0.968375325803649,0.9452902941789966,0.9690383367710032,0.202509748423344,0.9202566452795601,0.8617960491459153,0.9238451015716007,0.8839285714285714,0.717391304347826,0.792
4,mobilenet_arch_evo_039,21.26891541481018,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.1,hardswish,avg_max,none,full,1255588,1255588,328580,0.08783588732303897,0.976020851433536,0.9570180840344427,0.9763699476539306,0.22399214450831206,0.923006416131989,0.8597177704318527,0.9259994643572165,0.967391304347826,0.644927536231884,0.7739130434782608
5,mobilenet_arch_evo_039,21.31636667251587,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.1,hardswish,avg_max,none,full,1255588,1255588,328580,0.0678651351497859,0.9810599478714161,0.9665237741277369,0.9813655791530159,0.7979591464005773,0.7066911090742438,0.5193300874541621,0.7258663528312261,0.3399014778325123,1.0,0.5073529411764706
6,mobilenet_arch_evo_039,21.183069705963135,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.1,hardswish,avg_max,none,full,1255588,1255588,328580,0.05531113746381412,0.9854039965247611,0.9730521009145475,0.9855710325618939,0.1894145615153035,0.9156736938588451,0.8385728066799486,0.9189702933683656,0.7090909090909091,0.8478260869565217,0.7722772277227723
7,mobilenet_arch_evo_039,21.1385178565979,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.1,hardswish,avg_max,none,full,1255588,1255588,328580,0.05351128027548643,0.9864465682015638,0.9755054378676946,0.9865468764361155,0.1788084551533125,0.9129239230064161,0.8364967617097729,0.9165298067455003,0.756578947368421,0.8333333333333334,0.7931034482758621
8,mobilenet_arch_evo_039,21.112876892089844,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.1,hardswish,avg_max,none,full,1255588,1255588,328580,0.02644269137491968,0.9909643788010426,0.9840767526207663,0.9910278656793683,0.21068326001024382,0.9175068744271311,0.8371621925042436,0.9199215909174822,0.7267080745341615,0.8478260869565217,0.782608695652174
9,mobilenet_arch_evo_039,21.294740200042725,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.1,hardswish,avg_max,none,full,1255588,1255588,328580,0.030685343253114734,0.991485664639444,0.9846691641193195,0.9915558066331478,0.15755044383571304,0.9303391384051329,0.858703974137003,0.9306246367131601,0.7413793103448276,0.9347826086956522,0.8269230769230769
10,mobilenet_arch_evo_039,21.201124668121338,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.1,hardswish,avg_max,none,full,1255588,1255588,328580,0.023013143202404836,0.9939183318853171,0.9884828464468993,0.993938744301585,0.11383595340474408,0.9514207149404217,0.9097880752273059,0.9529847129492931,0.9349593495934959,0.8333333333333334,0.8812260536398467
