epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_055,20.56723189353943,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,none,last_blocks,1001380,719012,74372,0.8574194865781882,0.6668983492615117,0.5861688921829611,0.6836399431734581,0.8288099818225305,0.76993583868011,0.5169028405507974,0.7378632182405115,0.7142857142857143,0.32608695652173914,0.44776119402985076
2,mobilenet_arch_evo_055,20.820738554000854,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,none,last_blocks,1001380,719012,74372,0.28431557704323174,0.9214596003475239,0.8753387479882497,0.9264553362108879,0.3554845828320541,0.8918423464711274,0.7842250169862667,0.8871252372400532,0.7089552238805971,0.6884057971014492,0.6985294117647058
3,mobilenet_arch_evo_055,20.58678126335144,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,none,last_blocks,1001380,719012,74372,0.17086199682487496,0.9543006081668115,0.9225986460329927,0.9561898338852441,0.22210996602102773,0.9129239230064161,0.8181847756956557,0.9149272692060992,0.6942675159235668,0.7898550724637681,0.7389830508474576
4,mobilenet_arch_evo_055,20.44547176361084,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,none,last_blocks,1001380,719012,74372,0.13657748501887018,0.9642050390964378,0.9355158582535403,0.9651718841353942,0.2565808454502842,0.9074243813015582,0.8209826411145674,0.910821567061725,0.7222222222222222,0.7536231884057971,0.7375886524822695
5,mobilenet_arch_evo_055,20.419410228729248,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,none,last_blocks,1001380,719012,74372,0.11293801503477668,0.96750651607298,0.9436965319354903,0.9683855913367169,0.1947747472339454,0.9202566452795601,0.8439663238004312,0.9237468744142228,0.7819548872180451,0.7536231884057971,0.7675276752767528
6,mobilenet_arch_evo_055,20.940390825271606,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,none,last_blocks,1001380,719012,74372,0.09754045623136955,0.9711555169417897,0.9499957440253642,0.9717878895673762,0.21291679030712812,0.9156736938588451,0.8282489918417888,0.9168496903976394,0.7795275590551181,0.717391304347826,0.7471698113207547
7,mobilenet_arch_evo_055,20.950923919677734,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,none,last_blocks,1001380,719012,74372,0.08525295354018099,0.9765421372719374,0.959201989979042,0.9769063020954424,0.2850137872299808,0.8890925756186985,0.8043292587964507,0.8985504845867754,0.7161290322580646,0.8043478260869565,0.757679180887372
8,mobilenet_arch_evo_055,20.724132776260376,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,none,last_blocks,1001380,719012,74372,0.07100047898178614,0.9827975673327541,0.9691210022534562,0.9829459894115337,0.21505340148305765,0.9147571035747021,0.8308311751701456,0.9184733347051312,0.7371794871794872,0.8333333333333334,0.782312925170068
9,mobilenet_arch_evo_055,20.941423416137695,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,none,last_blocks,1001380,719012,74372,0.05614167241222645,0.9874891398783666,0.9763200747635316,0.9875927538009821,0.21887691679673557,0.923006416131989,0.8590718394769663,0.9282670816853322,0.8629032258064516,0.7753623188405797,0.816793893129771
10,mobilenet_arch_evo_055,21.575461864471436,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,none,last_blocks,1001380,719012,74372,0.07311896208728737,0.9840139009556907,0.9700661872915868,0.9841691202141023,0.2633645884434022,0.9101741521539871,0.8258593884266161,0.9150618189653908,0.7777777777777778,0.7608695652173914,0.7692307692307693
