epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_016,20.61970567703247,224,0.0001,0.0003,1.2,low,linear,128,1.0,0.3,gelu,avg_max,none,last_blocks,931620,649252,4612,1.1675087034339806,0.5544743701129453,0.4874951110298894,0.5904006608755472,0.7083560331604221,0.7286892758936755,0.4022155672513087,0.6704023735774118,0.45,0.06521739130434782,0.11392405063291139
2,mobilenet_arch_evo_016,20.641656398773193,224,0.0001,0.0003,1.2,low,linear,128,1.0,0.3,gelu,avg_max,none,last_blocks,931620,649252,4612,0.4735213883512441,0.8422241529105126,0.7755197580882836,0.8551177806687184,0.46003132497193505,0.854262144821265,0.7352174635615278,0.8544181919846163,0.5083333333333333,0.4420289855072464,0.4728682170542636
3,mobilenet_arch_evo_016,20.49489974975586,224,0.0001,0.0003,1.2,low,linear,128,1.0,0.3,gelu,avg_max,none,last_blocks,931620,649252,4612,0.2776473285010542,0.9061685490877498,0.8536118383356521,0.9114468959249907,0.5002212882657406,0.7855178735105408,0.6848101367469012,0.8070183549162772,0.4226415094339623,0.8115942028985508,0.5558312655086849
4,mobilenet_arch_evo_016,20.595821857452393,224,0.0001,0.0003,1.2,low,linear,128,1.0,0.3,gelu,avg_max,none,last_blocks,931620,649252,4612,0.21147607735816962,0.9301476976542137,0.8884018615458085,0.9336116898283056,0.37476312270213863,0.8304307974335472,0.7432860391819684,0.8451865350521991,0.5121951219512195,0.7608695652173914,0.6122448979591837
5,mobilenet_arch_evo_016,20.456578731536865,224,0.0001,0.0003,1.2,low,linear,128,1.0,0.3,gelu,avg_max,none,last_blocks,931620,649252,4612,0.17447346429090516,0.9482189400521286,0.9134622846651457,0.9502696001149064,0.3637743042778681,0.847846012832264,0.7526775854291831,0.8600804628246047,0.48559670781893005,0.855072463768116,0.6194225721784777
6,mobilenet_arch_evo_016,20.669421434402466,224,0.0001,0.0003,1.2,low,linear,128,1.0,0.3,gelu,avg_max,none,last_blocks,931620,649252,4612,0.1462669252818507,0.9596872284969592,0.9314538501745839,0.9608644015963366,0.27051560168741173,0.8826764436296975,0.7642165288027998,0.8829670491341323,0.5560538116591929,0.8985507246376812,0.6869806094182825
7,mobilenet_arch_evo_016,20.72812247276306,224,0.0001,0.0003,1.2,low,linear,128,1.0,0.3,gelu,avg_max,none,last_blocks,931620,649252,4612,0.11624846213362094,0.9669852302345786,0.9432925346524594,0.967901459223982,0.4338793975354516,0.8249312557286893,0.708586191312065,0.8389916484060125,0.45964912280701753,0.9492753623188406,0.6193853427895981
8,mobilenet_arch_evo_016,20.549495220184326,224,0.0001,0.0003,1.2,low,linear,128,1.0,0.3,gelu,avg_max,none,last_blocks,931620,649252,4612,0.1129931178911679,0.9682015638575152,0.94534918189902,0.969080531869001,0.24729309618690679,0.8964252978918423,0.8055188647293912,0.9003770936329188,0.6051282051282051,0.855072463768116,0.7087087087087087
9,mobilenet_arch_evo_016,20.619860410690308,224,0.0001,0.0003,1.2,low,linear,128,1.0,0.3,gelu,avg_max,none,last_blocks,931620,649252,4612,0.08414182084265426,0.9749782797567332,0.9579964764924931,0.9754931866857135,0.2464879762438529,0.8927589367552704,0.8159653312475256,0.8987858996863408,0.6060606060606061,0.8695652173913043,0.7142857142857143
10,mobilenet_arch_evo_016,20.76384973526001,224,0.0001,0.0003,1.2,low,linear,128,1.0,0.3,gelu,avg_max,none,last_blocks,931620,649252,4612,0.1036712649746836,0.9739357080799305,0.9553405518644545,0.9744950805488714,0.3700250616900957,0.8240146654445463,0.7590667083668357,0.8421489099926142,0.5902439024390244,0.8768115942028986,0.7055393586005831
