epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_012,20.503118991851807,224,0.0001,0.0003,1.2,low,linear,256,0.5,0.1,gelu,avg_max,none,last_blocks,931620,649252,4612,0.8903733988413077,0.6396177237185057,0.5768447065533524,0.6731653582051234,0.5407118897827037,0.7928505957836847,0.5574672548314826,0.7593389718394014,0.7216494845360825,0.5072463768115942,0.5957446808510638
2,mobilenet_arch_evo_012,20.793944597244263,224,0.0001,0.0003,1.2,low,linear,256,0.5,0.1,gelu,avg_max,none,last_blocks,931620,649252,4612,0.3101610840842788,0.8967854039965247,0.8496406571673801,0.9043672379711403,0.3665330243372895,0.8680109990834097,0.7521698505397786,0.8631385808855321,0.75,0.6086956521739131,0.672
3,mobilenet_arch_evo_012,20.76542353630066,224,0.0001,0.0003,1.2,low,linear,256,0.5,0.1,gelu,avg_max,none,last_blocks,931620,649252,4612,0.19952050072798824,0.9383145091225021,0.9019913230771088,0.941738463674484,0.3270385004477584,0.8716773602199817,0.7700158964789048,0.8789764069930375,0.5885416666666666,0.8188405797101449,0.6848484848484848
4,mobilenet_arch_evo_012,20.566534280776978,224,0.0001,0.0003,1.2,low,linear,256,0.5,0.1,gelu,avg_max,none,last_blocks,931620,649252,4612,0.14320428915690797,0.9556907037358818,0.927190699884129,0.9573672981014386,0.25900831085473547,0.9074243813015582,0.8348327478916103,0.9109778325226839,0.6923076923076923,0.9130434782608695,0.7875
5,mobilenet_arch_evo_012,20.563533067703247,224,0.0001,0.0003,1.2,low,linear,256,0.5,0.1,gelu,avg_max,none,last_blocks,931620,649252,4612,0.10629845177940862,0.9676802780191138,0.945757452092057,0.9687417800570438,0.21039102664925874,0.9138405132905592,0.8462993725661435,0.9169686770244605,0.7916666666666666,0.8260869565217391,0.8085106382978723
6,mobilenet_arch_evo_012,21.2258460521698,224,0.0001,0.0003,1.2,low,linear,256,0.5,0.1,gelu,avg_max,none,last_blocks,931620,649252,4612,0.10305806041980804,0.9706342311033883,0.9498417057548895,0.9713497216176376,0.2068977819432997,0.9120073327222732,0.8267247183694192,0.9134002221663301,0.6795580110497238,0.8913043478260869,0.7711598746081505
7,mobilenet_arch_evo_012,21.330243825912476,224,0.0001,0.0003,1.2,low,linear,256,0.5,0.1,gelu,avg_max,none,last_blocks,931620,649252,4612,0.09653432616291585,0.9728931364031277,0.9522391753178588,0.973412540571281,0.2401710306742424,0.8964252978918423,0.8031138538021184,0.8998226735590702,0.7272727272727273,0.6956521739130435,0.7111111111111111
8,mobilenet_arch_evo_012,20.615427255630493,224,0.0001,0.0003,1.2,low,linear,256,0.5,0.1,gelu,avg_max,none,last_blocks,931620,649252,4612,0.07784304570286922,0.9767158992180712,0.9591044097207408,0.9771213655266163,0.17103118179570867,0.919340054995417,0.8447373068953155,0.9229357956854619,0.7421383647798742,0.855072463768116,0.7946127946127947
9,mobilenet_arch_evo_012,21.28145408630371,224,0.0001,0.0003,1.2,low,linear,256,0.5,0.1,gelu,avg_max,none,last_blocks,931620,649252,4612,0.06742774271038074,0.9819287576020851,0.9677481471212925,0.9822161444772504,0.1975125533732006,0.9055912007332723,0.817834374140271,0.9104189230134677,0.6763005780346821,0.8478260869565217,0.752411575562701
10,mobilenet_arch_evo_012,21.17986249923706,224,0.0001,0.0003,1.2,low,linear,256,0.5,0.1,gelu,avg_max,none,last_blocks,931620,649252,4612,0.0655486627973027,0.9824500434404866,0.968417051567934,0.982658683577728,0.16914766608488999,0.9202566452795601,0.8360528521626174,0.9216152976698584,0.7417218543046358,0.8115942028985508,0.7750865051903114
