epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_068,20.546140670776367,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.6392685328536609,0.7454387489139879,0.7106497250616924,0.7736211910346562,0.51892254769966,0.8881759853345554,0.7660941274322127,0.8785245460915473,0.7169811320754716,0.5507246376811594,0.6229508196721312
2,mobilenet_arch_evo_068,20.426698684692383,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.28621532309583536,0.9308427454387489,0.8947112926540979,0.9356645971268082,0.4063337052447549,0.9010082493125573,0.7811567401628889,0.8923089835146202,0.8970588235294118,0.4420289855072464,0.5922330097087378
3,mobilenet_arch_evo_068,20.44961929321289,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.2078493261588438,0.9520417028670721,0.922056708865817,0.9540951797052086,0.455228619052116,0.8258478460128322,0.7480082659729729,0.8437834530552588,0.5446009389671361,0.8405797101449275,0.6609686609686609
4,mobilenet_arch_evo_068,20.63469696044922,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.17092927808247887,0.9640312771503041,0.9389972340133876,0.9650511575440683,0.27514822133684463,0.9294225481209899,0.869678450910543,0.9328358808077902,0.8571428571428571,0.782608695652174,0.8181818181818182
5,mobilenet_arch_evo_068,20.70298719406128,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.14075245935045874,0.9711555169417897,0.9490940526515506,0.9717130996455804,0.30601045085026735,0.8991750687442713,0.8095142842291376,0.9042962507741079,0.6627218934911243,0.8115942028985508,0.7296416938110749
6,mobilenet_arch_evo_068,20.5499849319458,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.11593767118961473,0.9749782797567332,0.9556392129364626,0.9754710367150142,0.3556778368657057,0.8753437213565536,0.7941096290042242,0.8839887059380337,0.6666666666666666,0.8115942028985508,0.7320261437908496
7,mobilenet_arch_evo_068,20.575955629348755,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.09999738797920875,0.98123370981755,0.9666272974998705,0.981455794660091,0.29857369229593594,0.8991750687442713,0.8393482660953693,0.9068394074518282,0.8492063492063492,0.7753623188405797,0.8106060606060606
8,mobilenet_arch_evo_068,20.55677366256714,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.09311794376730609,0.9817549956559514,0.9669824743081608,0.9819876696513089,0.27585432390271797,0.9138405132905592,0.8438512581303457,0.9177418789709095,0.7835820895522388,0.7608695652173914,0.7720588235294118
9,mobilenet_arch_evo_068,20.42164421081543,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.06900894058193464,0.9887054735013032,0.9798256800924672,0.9887953665047663,0.23288569978406734,0.921173235563703,0.8482089432717964,0.9244878138595249,0.781021897810219,0.7753623188405797,0.7781818181818182
10,mobilenet_arch_evo_068,20.763811588287354,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1001636,719268,74628,0.06493622123560731,0.9876629018245004,0.9784428949075943,0.9877344579306767,0.24274969524358195,0.916590284142988,0.8441123748298136,0.9204854477194457,0.7724137931034483,0.8115942028985508,0.7915194346289752
