epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_009,20.47591519355774,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,gelu,avg_max,none,last_blocks,1255588,973220,328580,0.8558046910008796,0.6583840139009557,0.5868506517819377,0.6893667557729956,0.6563008529783716,0.7937671860678277,0.622228607474818,0.7880708015789102,1.0,0.13043478260869565,0.23076923076923078
2,mobilenet_arch_evo_009,20.494551181793213,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,gelu,avg_max,none,last_blocks,1255588,973220,328580,0.27261888439970156,0.9178105994787141,0.8710315320509712,0.9228350109855552,0.35877081451341714,0.8835930339138405,0.7878881490529173,0.8844782493600466,0.6451612903225806,0.5797101449275363,0.6106870229007634
3,mobilenet_arch_evo_009,20.54910397529602,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,gelu,avg_max,none,last_blocks,1255588,973220,328580,0.17245371352062341,0.9515204170286707,0.9183243033819768,0.9533209087185256,0.42418947668385876,0.8258478460128322,0.7379388798278965,0.8420542111639822,0.5903614457831325,0.7101449275362319,0.6447368421052632
4,mobilenet_arch_evo_009,20.613016366958618,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,gelu,avg_max,none,last_blocks,1255588,973220,328580,0.12200971900070366,0.968375325803649,0.9451263509558265,0.9690339482090019,0.4369999783695782,0.8240146654445463,0.7113850006476603,0.8391707814519878,0.5067264573991032,0.8188405797101449,0.6260387811634349
5,mobilenet_arch_evo_009,20.44967555999756,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,gelu,avg_max,none,last_blocks,1255588,973220,328580,0.11012973437534013,0.9708079930495221,0.9481223404616321,0.9713996559919915,0.4094557246871081,0.8414298808432631,0.7601910470828125,0.8556106023435556,0.6410256410256411,0.7246376811594203,0.6802721088435374
6,mobilenet_arch_evo_009,20.535146713256836,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,gelu,avg_max,none,last_blocks,1255588,973220,328580,0.09992889885691121,0.9751520417028671,0.9559705932527537,0.9755896708328956,0.3601284810191654,0.846012832263978,0.7159913038319657,0.854577185221618,0.5254237288135594,0.8985507246376812,0.6631016042780749
7,mobilenet_arch_evo_009,20.495219230651855,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,gelu,avg_max,none,last_blocks,1255588,973220,328580,0.07236185317760338,0.9810599478714161,0.9664977026058588,0.9813092430398945,0.38734880331148225,0.8707607699358387,0.7554028206175051,0.8757539923765126,0.5462555066079295,0.8985507246376812,0.6794520547945205
8,mobilenet_arch_evo_009,20.61845898628235,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,gelu,avg_max,none,last_blocks,1255588,973220,328580,0.06401220477541357,0.9834926151172894,0.9695671340263184,0.9836600742266692,0.3684149748967119,0.8680109990834097,0.762130159363061,0.8746975757491137,0.5794392523364486,0.8985507246376812,0.7045454545454546
9,mobilenet_arch_evo_009,20.530999422073364,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,gelu,avg_max,none,last_blocks,1255588,973220,328580,0.059117536664941225,0.9821025195482189,0.9678403326293014,0.9823224558500251,0.29381340345541507,0.8826764436296975,0.7747472268419135,0.8872540561788386,0.5958549222797928,0.8333333333333334,0.6948640483383686
10,mobilenet_arch_evo_009,20.43116331100464,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,gelu,avg_max,none,last_blocks,1255588,973220,328580,0.05444792915268321,0.9866203301476977,0.9756542674118072,0.9867515858348179,0.3211190456617965,0.8661778185151238,0.7731741249976327,0.8760616995466862,0.6096256684491979,0.8260869565217391,0.7015384615384616
