epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_052,20.444473266601562,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,none,full,1141540,1141540,214532,0.6842228881749353,0.7296264118158123,0.6707960790825049,0.7607852192176745,0.5628261536455395,0.7534372135655362,0.4728071281096257,0.6984402656982149,1.0,0.21739130434782608,0.35714285714285715
2,mobilenet_arch_evo_052,20.466996431350708,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,none,full,1141540,1141540,214532,0.15867637255521155,0.9527367506516073,0.9211254161374607,0.9545341800104828,0.1876001731792634,0.9340054995417049,0.8580041185936792,0.9312812087103385,0.8536585365853658,0.7608695652173914,0.8045977011494253
3,mobilenet_arch_evo_052,20.469271898269653,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,none,full,1141540,1141540,214532,0.0989640362246802,0.9728931364031277,0.9535507807314743,0.9735113696526602,0.4051182579703067,0.8835930339138405,0.7416463312878495,0.8772617206658645,0.5900900900900901,0.9492753623188406,0.7277777777777777
4,mobilenet_arch_evo_052,20.5516254901886,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,none,full,1141540,1141540,214532,0.08104644516413363,0.9817549956559514,0.9668324023086196,0.981983561569723,0.27601720721670664,0.9065077910174152,0.7833915585332775,0.900483551623793,0.6492146596858639,0.8985507246376812,0.7537993920972644
5,mobilenet_arch_evo_052,20.622560501098633,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,none,full,1141540,1141540,214532,0.06893870468816997,0.9826238053866203,0.9695572414988187,0.9828366671816705,0.36168891612809173,0.8973418881759854,0.7529886536582372,0.8919774919764902,0.5672268907563025,0.9782608695652174,0.7180851063829787
6,mobilenet_arch_evo_052,20.52527666091919,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,none,full,1141540,1141540,214532,0.05259820390573592,0.9857515204170286,0.9736973557695725,0.9858362363519247,0.40764180226439284,0.8955087076076994,0.7663177091123936,0.8970876526558372,0.5783783783783784,0.7753623188405797,0.6625386996904025
7,mobilenet_arch_evo_052,20.504940509796143,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,none,full,1141540,1141540,214532,0.041863031091442016,0.9907906168549088,0.98328228614349,0.990838258375758,0.35709662387209584,0.9101741521539871,0.7945382927706892,0.9096355925736003,0.6138613861386139,0.8985507246376812,0.7294117647058823
8,mobilenet_arch_evo_052,20.263723611831665,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,none,full,1141540,1141540,214532,0.03817874569657034,0.9913119026933102,0.9845024004270774,0.9913765925839959,0.33770784715323576,0.9129239230064161,0.803275219376344,0.912955157129574,0.6206896551724138,0.9130434782608695,0.7390029325513197
9,mobilenet_arch_evo_052,20.674201250076294,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,none,full,1141540,1141540,214532,0.027836037016790084,0.9937445699391834,0.9891874506751267,0.9937796315224393,0.3557489625383034,0.916590284142988,0.8150376152875314,0.9165910554102421,0.65625,0.9130434782608695,0.7636363636363637
10,mobilenet_arch_evo_052,20.684934616088867,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,none,full,1141540,1141540,214532,0.032094615740664335,0.9913119026933102,0.9847443029452115,0.991371810364978,0.31047716195215014,0.9074243813015582,0.7869012722641531,0.9061086886437684,0.5990783410138248,0.9420289855072463,0.7323943661971831
