epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_047,20.54561734199524,224,0.0001,0.0003,1.2,low,mlp_1,256,1.0,0.1,hardswish,avg,none,full,1075748,1075748,148740,0.6310942324449662,0.7551694178974805,0.6964886295513768,0.7805377051122571,0.8002590686219423,0.6993583868011,0.3053323178696421,0.6005616303462276,1.0,0.12318840579710146,0.21935483870967742
2,mobilenet_arch_evo_047,20.918742656707764,224,0.0001,0.0003,1.2,low,mlp_1,256,1.0,0.1,hardswish,avg,none,full,1075748,1075748,148740,0.16437000675526625,0.9576020851433537,0.9248349213411763,0.9588923725959543,0.19985171976498406,0.9294225481209899,0.8475918490533388,0.9246169553924793,0.9411764705882353,0.5797101449275363,0.7174887892376681
3,mobilenet_arch_evo_047,20.670503616333008,224,0.0001,0.0003,1.2,low,mlp_1,256,1.0,0.1,hardswish,avg,none,full,1075748,1075748,148740,0.10452590917733107,0.9734144222415291,0.9521540650693754,0.9738265467643921,0.15135031398027235,0.9413382218148487,0.8664635877235847,0.9406711913935668,0.7925925925925926,0.7753623188405797,0.7838827838827839
4,mobilenet_arch_evo_047,20.472482919692993,224,0.0001,0.0003,1.2,low,mlp_1,256,1.0,0.1,hardswish,avg,none,full,1075748,1075748,148740,0.07598179277650799,0.9824500434404866,0.9681295447903362,0.9826305015922049,0.39251183101601766,0.921173235563703,0.8170505193607804,0.9170574100197775,0.640625,0.8913043478260869,0.7454545454545455
5,mobilenet_arch_evo_047,20.60623073577881,224,0.0001,0.0003,1.2,low,mlp_1,256,1.0,0.1,hardswish,avg,none,full,1075748,1075748,148740,0.061366752445128146,0.9848827106863597,0.9716286894121579,0.9849704541343661,0.32388476564550617,0.9248395967002749,0.8247115538392811,0.9233361610722852,0.6390243902439025,0.9492753623188406,0.7638483965014577
6,mobilenet_arch_evo_047,20.46960973739624,224,0.0001,0.0003,1.2,low,mlp_1,256,1.0,0.1,hardswish,avg,none,full,1075748,1075748,148740,0.05676128909859214,0.9860990443092963,0.9748480213213702,0.9862166386335828,0.14011181085810107,0.9532538955087076,0.8901660005683306,0.9526729598913278,0.7716049382716049,0.9057971014492754,0.8333333333333334
7,mobilenet_arch_evo_047,20.85065460205078,224,0.0001,0.0003,1.2,low,mlp_1,256,1.0,0.1,hardswish,avg,none,full,1075748,1075748,148740,0.049418016418703,0.9874891398783666,0.9777108160953486,0.9875784088880898,0.15339682939281818,0.9459211732355637,0.8775077653632187,0.9462548763292764,0.7662337662337663,0.855072463768116,0.8082191780821918
8,mobilenet_arch_evo_047,20.493425130844116,224,0.0001,0.0003,1.2,low,mlp_1,256,1.0,0.1,hardswish,avg,none,full,1075748,1075748,148740,0.036021938269632625,0.9906168549087749,0.9828198529598424,0.9906699467889722,0.19922187187532636,0.921173235563703,0.8521591132384488,0.9260052181272855,0.7801418439716312,0.7971014492753623,0.7885304659498208
9,mobilenet_arch_evo_047,20.7096426486969,224,0.0001,0.0003,1.2,low,mlp_1,256,1.0,0.1,hardswish,avg,none,full,1075748,1075748,148740,0.03351428798016737,0.991485664639444,0.9842245304563563,0.991517119011687,0.1533166681102873,0.9422548120989918,0.8706788464872602,0.9415504130609909,0.7692307692307693,0.8695652173913043,0.8163265306122449
10,mobilenet_arch_evo_047,20.96491265296936,224,0.0001,0.0003,1.2,low,mlp_1,256,1.0,0.1,hardswish,avg,none,full,1075748,1075748,148740,0.0387888568790903,0.9907906168549088,0.9829000185939012,0.990839510897236,0.09919889480681508,0.9450045829514208,0.8879331405231567,0.9460854664938609,0.8,0.8985507246376812,0.8464163822525598
