epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_017,20.841830730438232,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1142564,860196,215556,0.603777526110592,0.8024326672458731,0.7420600243305632,0.8178101160989675,0.5693139014825375,0.8157653528872594,0.6574291167210351,0.8246456879814725,0.765625,0.35507246376811596,0.48514851485148514
2,mobilenet_arch_evo_017,20.502091884613037,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1142564,860196,215556,0.2563474447130639,0.9304952215464813,0.89216398799557,0.9344492809406947,0.4165353029829772,0.8661778185151238,0.7444772383486937,0.870180851259389,0.8840579710144928,0.4420289855072464,0.5893719806763285
3,mobilenet_arch_evo_017,20.595304489135742,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1142564,860196,215556,0.1741163811613227,0.9551694178974804,0.9265199659160095,0.9569141253942794,0.42663029759548654,0.8166819431714024,0.7405761131600683,0.8361417648899351,0.5301724137931034,0.8913043478260869,0.6648648648648648
4,mobilenet_arch_evo_017,20.64558172225952,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1142564,860196,215556,0.13191610093638753,0.9654213727193744,0.9416180070798816,0.9664327861094985,0.35145107815836024,0.8799266727772685,0.7972908279654647,0.8877786173976447,0.6203208556149733,0.8405797101449275,0.7138461538461538
5,mobilenet_arch_evo_017,20.660110473632812,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1142564,860196,215556,0.11794605112070627,0.9737619461337967,0.9548682933770343,0.9742801225062035,0.32238121758924504,0.8872593950504125,0.8265672765656782,0.898982470845594,0.7763157894736842,0.855072463768116,0.8137931034482758
6,mobilenet_arch_evo_017,21.211742401123047,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1142564,860196,215556,0.10497742267560171,0.9718505647263249,0.9517846819361114,0.9724465433420318,0.34722566924900444,0.8735105407882676,0.7878274823911999,0.8848748213570353,0.6878980891719745,0.782608695652174,0.7322033898305085
7,mobilenet_arch_evo_017,21.188201189041138,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1142564,860196,215556,0.08192833914776712,0.9817549956559514,0.9685855782289621,0.9819433108487673,0.27489007474712884,0.9129239230064161,0.8373020995193328,0.9168954054877185,0.7011494252873564,0.8840579710144928,0.782051282051282
8,mobilenet_arch_evo_017,20.726983785629272,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1142564,860196,215556,0.07513653166870465,0.9834926151172894,0.9705882475721449,0.9836817718620068,0.28431791796474476,0.9101741521539871,0.8484603659501324,0.918380229449225,0.8412698412698413,0.7681159420289855,0.803030303030303
9,mobilenet_arch_evo_017,20.446129083633423,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1142564,860196,215556,0.06393787465167501,0.98627280625543,0.9758936374383284,0.9863748116946258,0.3474389743315966,0.8771769019248395,0.7974954554927384,0.8862809537122184,0.6331658291457286,0.9130434782608695,0.7477744807121661
10,mobilenet_arch_evo_017,20.840904235839844,224,0.0001,0.0003,1.2,low,mlp_2,256,1.0,0.2,hardswish,avg,batchnorm,last_blocks,1142564,860196,215556,0.05889018773191085,0.9874891398783666,0.9780673757762346,0.9875738467533043,0.2721804247146402,0.8927589367552704,0.7806210315607984,0.8953969103772987,0.63,0.9130434782608695,0.7455621301775148
