epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_029,20.865528345108032,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,full,1256356,1256356,329348,0.625579813871044,0.7709817549956559,0.7220343843830608,0.7925245304357181,0.5924568104700251,0.8560953253895509,0.6999132451393384,0.829493040242943,0.8823529411764706,0.5434782608695652,0.672645739910314
2,mobilenet_arch_evo_029,20.58079767227173,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,full,1256356,1256356,329348,0.2620842083524767,0.9400521285838401,0.9072698590168948,0.9429770136286494,0.396842587018756,0.9110907424381302,0.8061390927603838,0.909878249415786,0.6727272727272727,0.8043478260869565,0.7326732673267327
3,mobilenet_arch_evo_029,20.708579540252686,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,full,1256356,1256356,329348,0.19143808686557176,0.9622936576889661,0.935394808931372,0.9633903754424777,0.4184497864720583,0.8872593950504125,0.755298944170666,0.8864688218310457,0.5756302521008403,0.9927536231884058,0.7287234042553191
4,mobilenet_arch_evo_029,20.710288763046265,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,full,1256356,1256356,329348,0.1378405965223818,0.9761946133796698,0.9587994564483765,0.9766227320785775,0.289224054879491,0.9340054995417049,0.8643021483043959,0.9350508247443625,0.7321428571428571,0.8913043478260869,0.803921568627451
5,mobilenet_arch_evo_029,20.779412746429443,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,full,1256356,1256356,329348,0.09420898073036499,0.9864465682015638,0.976200796355225,0.986585188444351,0.25113127767479715,0.928505957836847,0.8344688089483026,0.9257771914848052,0.7867647058823529,0.7753623188405797,0.781021897810219
6,mobilenet_arch_evo_029,20.54735803604126,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,full,1256356,1256356,329348,0.08887600254406626,0.9841876629018245,0.9718297030987884,0.9843097670131971,0.2676871232005514,0.921173235563703,0.8397927479139142,0.9226949408549765,0.76,0.8260869565217391,0.7916666666666666
7,mobilenet_arch_evo_029,20.805945873260498,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,full,1256356,1256356,329348,0.06705506227904046,0.9909643788010426,0.98353654175148,0.9910286413835903,0.29504761814142344,0.8826764436296975,0.7396903229117149,0.8805995286924967,0.5677966101694916,0.9710144927536232,0.7165775401069518
8,mobilenet_arch_evo_029,21.209522247314453,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,full,1256356,1256356,329348,0.06712458280378793,0.9866203301476977,0.9762244490812618,0.9866980803565867,0.26731067334534814,0.8863428047662695,0.7521803989089497,0.8877665344019475,0.6621621621621622,0.7101449275362319,0.6853146853146853
9,mobilenet_arch_evo_029,20.753249645233154,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,full,1256356,1256356,329348,0.05333446978383433,0.991485664639444,0.9842148147752184,0.9915352157737811,0.25867736466590907,0.8872593950504125,0.7450628466431196,0.8845362553902633,0.5892857142857143,0.9565217391304348,0.7292817679558011
10,mobilenet_arch_evo_029,21.07956600189209,224,0.0001,0.0003,1.2,low,mlp_2,256,0.5,0.2,hardswish,avg_max,batchnorm,full,1256356,1256356,329348,0.04458474447541295,0.9913119026933102,0.9839602171135545,0.9913544464348771,0.2710431199708627,0.8936755270394133,0.7409844372428193,0.8852579880829667,0.5945945945945946,0.9565217391304348,0.7333333333333333
