epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_061,20.446755170822144,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,none,full,1001380,1001380,74372,0.652263261368749,0.8646394439617724,0.775479055955421,0.8638831507064266,0.8422100617184102,0.7195233730522457,0.3460944962892204,0.6212452817557045,0.0,0.0,0.0
2,mobilenet_arch_evo_061,20.624034881591797,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,none,full,1001380,1001380,74372,0.1551481477929187,0.9543006081668115,0.9229412166734571,0.9558895330238326,0.1975768239644555,0.921173235563703,0.8432090118180128,0.9226919779452899,0.7703703703703704,0.7536231884057971,0.7619047619047619
3,mobilenet_arch_evo_061,20.85390019416809,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,none,full,1001380,1001380,74372,0.0994269747639821,0.9721980886185926,0.9521236261792736,0.9728629713500803,0.22345309080274334,0.8955087076076994,0.7662829463430835,0.8939545000761915,0.6,0.9782608695652174,0.743801652892562
4,mobilenet_arch_evo_061,20.83426833152771,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,none,full,1001380,1001380,74372,0.07372698022714524,0.9810599478714161,0.9653066664840818,0.9812649601391574,0.1610538607871281,0.9312557286892759,0.8527520058217326,0.9309010493053368,0.75,0.8913043478260869,0.8145695364238411
5,mobilenet_arch_evo_061,21.69442653656006,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,none,full,1001380,1001380,74372,0.05751079645859066,0.98627280625543,0.9748520089639959,0.9864035708353616,0.1717831254159941,0.918423464711274,0.8354466270675394,0.9194673093570578,0.7300613496932515,0.8623188405797102,0.7906976744186046
6,mobilenet_arch_evo_061,21.008563995361328,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,none,full,1001380,1001380,74372,0.04373719767124419,0.9881841876629018,0.9787511649224014,0.9883008964529281,0.21777840945573043,0.9147571035747021,0.7923380243860649,0.9053962643747354,0.6732673267326733,0.9855072463768116,0.8
7,mobilenet_arch_evo_061,21.257463455200195,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,none,full,1001380,1001380,74372,0.05043671923769649,0.98627280625543,0.9760100194473061,0.9864301151203132,0.3063197292843757,0.8863428047662695,0.7433855976100822,0.8840275448440797,0.5732217573221757,0.9927536231884058,0.726790450928382
8,mobilenet_arch_evo_061,20.753817081451416,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,none,full,1001380,1001380,74372,0.03982654890024486,0.9887054735013032,0.980291650335651,0.9887732462638832,0.16448473275413328,0.9266727772685609,0.8567557921559208,0.9292284792868223,0.7469135802469136,0.8768115942028986,0.8066666666666666
9,mobilenet_arch_evo_061,20.583991527557373,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,none,full,1001380,1001380,74372,0.038685400260662535,0.9887054735013032,0.9795752383893355,0.988788237395631,0.22526919665834902,0.923006416131989,0.8453668717553631,0.9205060937196032,0.8125,0.7536231884057971,0.7819548872180451
10,mobilenet_arch_evo_061,20.478310108184814,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg,none,full,1001380,1001380,74372,0.02980011081429025,0.9933970460469157,0.9876025883915989,0.993421410055716,0.2428434043590237,0.916590284142988,0.8147965596453176,0.9138093151308267,0.6617647058823529,0.9782608695652174,0.7894736842105263
