epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_053,20.64928913116455,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.3,hardswish,avg,none,last_blocks,1224484,942116,297476,0.7370092837837444,0.7205907906168549,0.6451167398853813,0.7412105392871258,0.7968971972941915,0.6883593033913841,0.2622799537642355,0.5750196711811166,0.0,0.0,0.0
2,mobilenet_arch_evo_053,20.83224058151245,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.3,hardswish,avg,none,last_blocks,1224484,942116,297476,0.22363739662798046,0.9344917463075586,0.8926682956576723,0.9379841988021714,0.26817796653858794,0.9101741521539871,0.8407248779962896,0.9091314340272469,0.7753623188405797,0.7753623188405797,0.7753623188405797
3,mobilenet_arch_evo_053,20.652482986450195,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.3,hardswish,avg,none,last_blocks,1224484,942116,297476,0.15872442421967004,0.9548218940052129,0.9236817466053634,0.956410667385043,0.21866056479310478,0.9092575618698442,0.8252161908636959,0.91240824510995,0.686046511627907,0.855072463768116,0.7612903225806451
4,mobilenet_arch_evo_053,20.56185746192932,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.3,hardswish,avg,none,last_blocks,1224484,942116,297476,0.1107398119998641,0.9699391833188532,0.9481835989259615,0.970682671317193,0.26691810459640786,0.8909257561869844,0.7690887827354905,0.8922869230001094,0.5892857142857143,0.9565217391304348,0.7292817679558011
5,mobilenet_arch_evo_053,20.611133098602295,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.3,hardswish,avg,none,last_blocks,1224484,942116,297476,0.1004309678264124,0.9723718505647263,0.9521293707122321,0.972948718268276,0.29265928356144255,0.8625114573785518,0.762165365943576,0.8711696279610442,0.657608695652174,0.8768115942028986,0.7515527950310559
6,mobilenet_arch_evo_053,20.764915227890015,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.3,hardswish,avg,none,last_blocks,1224484,942116,297476,0.0878878912078516,0.9751520417028671,0.9551474166435677,0.9756163688061745,0.24084309107208057,0.8973418881759854,0.7942812293957671,0.9018110955743234,0.6404494382022472,0.8260869565217391,0.7215189873417721
7,mobilenet_arch_evo_053,20.81393814086914,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.3,hardswish,avg,none,last_blocks,1224484,942116,297476,0.06509024865931785,0.9821025195482189,0.968602243888333,0.9823082197217381,0.36877015201303076,0.84967919340055,0.7123375414489679,0.8563790796286866,0.5349794238683128,0.9420289855072463,0.6824146981627297
8,mobilenet_arch_evo_053,20.751664638519287,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.3,hardswish,avg,none,last_blocks,1224484,942116,297476,0.06998598397710239,0.9798436142484795,0.9642460270973496,0.9802340275212675,0.2805668698273897,0.8863428047662695,0.7688014204258422,0.8892944615593211,0.6586826347305389,0.7971014492753623,0.7213114754098361
9,mobilenet_arch_evo_053,20.507845163345337,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.3,hardswish,avg,none,last_blocks,1224484,942116,297476,0.06551311925817427,0.9800173761946134,0.9653658693444378,0.9803530042320804,0.21944577436816204,0.9019248395967002,0.803559087863549,0.905702187775186,0.6703296703296703,0.8840579710144928,0.7625
10,mobilenet_arch_evo_053,20.889400005340576,224,0.0001,0.0003,1.2,low,mlp_1,512,1.0,0.3,hardswish,avg,none,last_blocks,1224484,942116,297476,0.052554748925828676,0.9864465682015638,0.9761983197275638,0.9865701414865091,0.22903102644525233,0.9055912007332723,0.8127610038360532,0.9096262185878193,0.6647398843930635,0.8333333333333334,0.7395498392282959
