epoch,run_name,epoch_time_s,image_size,lr,weight_decay,active_brazing_boost,augmentation,head_type,head_hidden,head_bottleneck_ratio,dropout,activation,pooling,head_norm,freeze_mode,num_params,num_trainable_params,num_classifier_params,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,val_active_brazing_precision,val_active_brazing_recall,val_active_brazing_f1
1,mobilenet_arch_evo_077,20.340290546417236,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg_max,none,last_blocks,1075108,792740,148100,0.6782441602723688,0.7497827975673328,0.6769596648645775,0.7716297850637309,0.5723651237819962,0.773602199816682,0.5000979557327052,0.7303116435196967,0.4731182795698925,0.3188405797101449,0.38095238095238093
2,mobilenet_arch_evo_077,21.135177612304688,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg_max,none,last_blocks,1075108,792740,148100,0.249320008845872,0.923892267593397,0.8787592953312413,0.9279671795577772,0.378980760531727,0.8689275893675527,0.7579127826860557,0.8555226818407821,0.863013698630137,0.45652173913043476,0.5971563981042654
3,mobilenet_arch_evo_077,20.42446231842041,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg_max,none,last_blocks,1075108,792740,148100,0.1393921347945074,0.9582971329278888,0.9303934511993686,0.9597746846551511,0.39228787038929414,0.843263061411549,0.762701977297415,0.8599602385305686,0.6352941176470588,0.782608695652174,0.7012987012987013
4,mobilenet_arch_evo_077,20.738752841949463,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg_max,none,last_blocks,1075108,792740,148100,0.1289560286740859,0.9645525629887055,0.9385070340393531,0.96549410104364,0.3649147243668367,0.845096241979835,0.7695225657982647,0.860789615866115,0.5904255319148937,0.8043478260869565,0.6809815950920245
5,mobilenet_arch_evo_077,20.486810445785522,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg_max,none,last_blocks,1075108,792740,148100,0.08555919973682985,0.9779322328410078,0.961804538226371,0.9782880653724726,0.4042273373355855,0.8221814848762603,0.7305496318388509,0.839827445737574,0.546875,0.7608695652173914,0.6363636363636364
6,mobilenet_arch_evo_077,20.854909658432007,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg_max,none,last_blocks,1075108,792740,148100,0.08554191743933978,0.9756733275412685,0.9578183507483242,0.9760776550668476,0.31340405084346407,0.8661778185151238,0.7311691981211692,0.8709223210700096,0.5507246376811594,0.8260869565217391,0.6608695652173913
7,mobilenet_arch_evo_077,20.47921919822693,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg_max,none,last_blocks,1075108,792740,148100,0.06714448776568645,0.98123370981755,0.9666083430701816,0.9814882921192901,0.32717084817718084,0.8689275893675527,0.7691857597137297,0.8787705996423743,0.6206896551724138,0.782608695652174,0.6923076923076923
8,mobilenet_arch_evo_077,20.372735261917114,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg_max,none,last_blocks,1075108,792740,148100,0.07080837487203467,0.9817549956559514,0.9666320487538175,0.9820002418052497,0.5439518561286256,0.7901008249312558,0.6747422272050172,0.811132504313015,0.46808510638297873,0.7971014492753623,0.5898123324396782
9,mobilenet_arch_evo_077,20.68250870704651,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg_max,none,last_blocks,1075108,792740,148100,0.055984134807354154,0.9834926151172894,0.9704845037502006,0.98366988427693,0.25061882377813866,0.9046746104491292,0.8155548410680191,0.9087436120948823,0.7103448275862069,0.7463768115942029,0.7279151943462897
10,mobilenet_arch_evo_077,20.47512197494507,224,0.0001,0.0003,1.2,low,mlp_1,128,1.0,0.1,hardswish,avg_max,none,last_blocks,1075108,792740,148100,0.046742340954883166,0.9871416159860991,0.9761890982126178,0.9872673239052474,0.30278644412826394,0.8735105407882676,0.7649762421442521,0.8817446983718998,0.5882352941176471,0.7971014492753623,0.676923076923077
