frame_idx,timestamp_s,frame_read_ms,preprocess_ms,model_ms,neural_trigger_ms,cv_trigger_ms,postprocess_ms,total_ms,raw_stage_id,raw_stage_name,stable_stage_id,stable_stage_name,confidence,p_active_brazing,neural_trigger_on,cv_score,cv_trigger_on,hold_signal_on
0,0.0,16.874486999768123,9.981788999994023,63.485083999694325,0.0051470001380948815,0.0017120000848080963,0.022242999875743408,90.4729829999269,0,inactive_preparation,0,inactive_preparation,0.4546128809452057,0.2133980393409729,False,,False,False
1,0.03336666666666667,2.176873999815143,3.2149029998436163,39.952689000074315,0.0038909997783775907,0.0013449998732539825,0.022898999759490835,45.45502700011639,0,inactive_preparation,0,inactive_preparation,0.4190916121006012,0.23011107742786407,False,,False,False
2,0.06673333333333334,2.7934180002375797,3.148722000332782,39.260929000192846,0.0018939999790745787,0.0013429998944047838,0.018840000393538503,45.297490999928414,0,inactive_preparation,0,inactive_preparation,0.4097623825073242,0.2362254410982132,False,,False,False
3,0.10010000000000001,1.8936090000352124,3.129334999812272,37.82991400021274,0.0021370001377363224,0.000985000042419415,0.019258000065747183,42.9493330002515,0,inactive_preparation,0,inactive_preparation,0.4455820918083191,0.23383747041225433,False,,False,False
4,0.13346666666666668,1.9150449998051045,3.179716999966331,36.68783499961137,0.0017950001165445428,0.0012300001799303573,0.017329000002064276,41.87613300018711,0,inactive_preparation,0,inactive_preparation,0.5140377283096313,0.19902649521827698,False,,False,False
5,0.16683333333333333,1.8670800000109011,3.0614079996666987,37.59919499998432,0.001942999915627297,0.0014329998521134257,0.01940099991770694,42.64315799991891,0,inactive_preparation,0,inactive_preparation,0.47368890047073364,0.22288137674331665,False,,False,False
6,0.20020000000000002,1.8637339999258984,3.142363000279147,37.269115000071906,0.0017160000425064936,0.0013479998415277805,0.01833099986470188,42.36680299982254,0,inactive_preparation,0,inactive_preparation,0.49894627928733826,0.16867142915725708,False,,False,False
7,0.23356666666666667,1.8483769999875221,3.064761000132421,38.24259399971197,0.002263000169477891,0.001410000095347641,0.017970000044442713,43.24723299987454,0,inactive_preparation,0,inactive_preparation,0.4984934628009796,0.17170041799545288,False,,False,False
8,0.26693333333333336,1.877307000086148,3.834836999885738,38.25651499982996,0.001943000370374648,0.0013919998309575021,0.017366000065521803,44.05847399993945,0,inactive_preparation,0,inactive_preparation,0.437536358833313,0.19181841611862183,False,,False,False
9,0.3003,1.8711699999585107,3.9225569998961873,46.58895800002938,0.0019839999367832206,0.0012099999366910197,0.01907299974845955,52.4892280000131,0,inactive_preparation,0,inactive_preparation,0.4642517864704132,0.18140482902526855,False,,False,False
