frame_idx,timestamp_s,frame_read_ms,preprocess_ms,model_ms,neural_trigger_ms,cv_trigger_ms,postprocess_ms,total_ms,raw_stage_id,raw_stage_name,stable_stage_id,stable_stage_name,confidence,p_active_brazing,neural_trigger_on,cv_score,cv_trigger_on,hold_signal_on
0,0.0,28.04909599990424,8.168872000169358,32.454411999879085,0.005348000286176102,0.0016559997675358318,0.022805999833508395,68.79776600044352,2,active_brazing,0,inactive_preparation,0.962615430355072,0.962615430355072,True,,False,True
1,0.03336666666666667,2.7589769997575786,3.4860610003306647,27.70552200036036,0.0028519998522824608,0.0018499999896448571,0.028982999992877012,34.07410500039987,2,active_brazing,0,inactive_preparation,0.9612323045730591,0.9612323045730591,True,,False,True
2,0.06673333333333334,12.208850999741117,3.7918410002930614,26.39902400005667,0.0018119999367627315,0.0018210002963314764,0.021980999918014277,42.54252500004441,2,active_brazing,0,inactive_preparation,0.9514409303665161,0.9514409303665161,True,,False,True
3,0.10010000000000001,6.472818000020197,2.643861999786168,32.64208599966878,0.0019089998204435688,0.0015999999050109182,0.022558999717148254,41.89814799974556,2,active_brazing,0,inactive_preparation,0.9266455173492432,0.9266455173492432,True,,False,True
4,0.13346666666666668,2.568904999861843,5.038224000145419,35.98184099973878,0.0016590001905569807,0.002114999915647786,0.021396999727585353,43.70147400004498,2,active_brazing,0,inactive_preparation,0.9287182092666626,0.9287182092666626,True,,False,True
5,0.16683333333333333,9.867461000339972,4.040693000206375,28.37359400018613,0.0017900001694215462,0.0015249997886712663,0.02174400015064748,42.39035499995225,2,active_brazing,0,inactive_preparation,0.92729651927948,0.92729651927948,True,,False,True
6,0.20020000000000002,3.422664000026998,5.305750999923475,38.00700500005405,0.0015789996723469812,0.001633000010770047,0.022943000203667907,46.86162699999841,2,active_brazing,0,inactive_preparation,0.8915874361991882,0.8915874361991882,True,,False,True
7,0.23356666666666667,1.9939260000683134,5.308920000061335,35.712867000256665,0.0013540002328227274,0.0015629998415533919,0.020753999706357718,43.12169999957405,2,active_brazing,0,inactive_preparation,0.8944583535194397,0.8944583535194397,True,,False,True
8,0.26693333333333336,3.3995949997915886,5.164695000075881,33.44219800010251,0.0013449998732539825,0.002026999936788343,0.021646999812219292,42.11985900019499,2,active_brazing,0,inactive_preparation,0.9019011855125427,0.9019011855125427,True,,False,True
9,0.3003,3.834797999843431,4.711538000265136,33.83232600026531,0.0016170001799764577,0.0014450001799559686,0.021392999769886956,42.48195200034388,2,active_brazing,0,inactive_preparation,0.8768466114997864,0.8768466114997864,True,,False,True
10,0.33366666666666667,4.8137170001609775,5.212152999774844,32.84648099997867,0.0015350001376646105,0.0019210001482861117,0.021361000108299777,42.99575100003494,2,active_brazing,0,inactive_preparation,0.8411088585853577,0.8411088585853577,True,,False,True
11,0.3670333333333333,1.8605260002004798,4.826356999728887,36.3375840001936,0.0014510001165035646,0.001696000254014507,0.021069000013085315,43.12955300019894,2,active_brazing,0,inactive_preparation,0.82786625623703,0.82786625623703,True,,False,True
12,0.40040000000000003,3.6522999998851446,5.156496999916271,33.920892999958596,0.0016429999050160404,0.0017600000319362152,0.021367000044847373,42.83456400025898,2,active_brazing,0,inactive_preparation,0.828723132610321,0.828723132610321,True,,False,True
13,0.4337666666666667,1.854479000030551,5.038403000071412,37.37514899967209,0.0014649999684479553,0.0016879998838703614,0.021344000288081588,44.37388099995587,2,active_brazing,0,inactive_preparation,0.8076406717300415,0.8076406717300415,True,,False,True
14,0.46713333333333334,2.085453999825404,7.2917520001283265,33.767383999929734,0.002045000201178482,0.0016170001799764577,0.02236400041510933,43.253658000139694,2,active_brazing,0,inactive_preparation,0.7942652702331543,0.7942652702331543,True,,False,True
15,0.5005000000000001,6.172955999772967,5.195384999751695,36.85422400030802,0.002220000169472769,0.0014780002857150976,0.02611699983390281,48.34446899985778,2,active_brazing,0,inactive_preparation,0.7985066175460815,0.7985066175460815,True,,False,True
16,0.5338666666666667,1.8006120003519754,3.87890799993329,27.343788000052882,0.0013480002962751314,0.0014950001059332862,0.023238999801833415,33.13651899998149,2,active_brazing,0,inactive_preparation,0.8047955632209778,0.8047955632209778,True,,False,True
17,0.5672333333333334,3.7400960000013583,5.085940000299161,38.01078800006508,0.0014570000530511606,0.001488000179961091,0.02200499966420466,46.942634000060934,2,active_brazing,0,inactive_preparation,0.7637473940849304,0.7637473940849304,True,,False,True
18,0.6006,1.9026559998565062,3.325314999983675,26.025972999832447,0.0013459998626785818,0.0015480000001844019,0.021237000055407407,31.36747700000342,2,active_brazing,0,inactive_preparation,0.7815251350402832,0.7815251350402832,True,,False,True
19,0.6339666666666667,12.897739999971236,8.404124999742635,55.32531900007598,0.0019869999050570186,0.0015440000424860045,0.023087000045052264,76.79024000026402,2,active_brazing,0,inactive_preparation,0.7728590965270996,0.7728590965270996,True,,False,True
20,0.6673333333333333,3.463562999968417,4.923564999899099,35.19299999970826,0.001229000190505758,0.0015629998415533919,0.022201999854587484,43.686633999641344,2,active_brazing,0,inactive_preparation,0.7703088521957397,0.7703088521957397,True,,False,True
21,0.7007,3.828368000085902,5.26110000009794,35.997205000057875,0.0019829999473586213,0.0016100002540042624,0.03991499988842406,45.22150899992994,2,active_brazing,0,inactive_preparation,0.7543964385986328,0.7543964385986328,True,,False,True
22,0.7340666666666666,3.7846740001441503,5.986104999919917,40.91787800007296,0.0016149997463799082,0.0016089998098323122,0.022182000066095497,50.79658900012873,2,active_brazing,0,inactive_preparation,0.7458259463310242,0.7458259463310242,True,,False,True
23,0.7674333333333333,2.6213510000161477,5.999575999794615,32.48533099986162,0.0018450000425218605,0.0016179997146537062,0.023188999875856098,41.26474800023061,2,active_brazing,0,inactive_preparation,0.7405004501342773,0.7405004501342773,True,,False,True
24,0.8008000000000001,5.073071999959211,2.50183600019227,34.418500999890966,0.0015900000107649248,0.0015640002857253421,0.02143499978046748,42.10106900018218,2,active_brazing,0,inactive_preparation,0.7384609580039978,0.7384609580039978,True,,False,True
25,0.8341666666666667,4.474655999729293,4.7440010002901545,28.07750300007683,0.0014090001059230417,0.0015440000424860045,0.02253699994980707,37.40415500033123,2,active_brazing,0,inactive_preparation,0.7677209973335266,0.7677209973335266,True,,False,True
26,0.8675333333333334,7.873826999912126,6.486584999947809,26.920665000034205,0.00158099965119618,0.0016730000425013714,0.021250999907351797,41.41081199986729,2,active_brazing,0,inactive_preparation,0.7802398800849915,0.7802398800849915,True,,False,True
27,0.9009,4.585401999975147,4.747729999962758,28.305060000093363,0.0016970002434391063,0.0017160000425064936,0.023345000045082998,37.74971499979074,2,active_brazing,0,inactive_preparation,0.7531288266181946,0.7531288266181946,True,,False,True
28,0.9342666666666667,2.352246000100422,5.630474000099639,34.70324299996719,0.0016119997781061102,0.001728999905026285,0.02214899996033637,42.79528500001106,2,active_brazing,0,inactive_preparation,0.7374487519264221,0.7374487519264221,True,,False,True
29,0.9676333333333333,5.02275600001667,4.759483999805525,32.27785099988978,0.001446000169380568,0.001924999651237158,0.022485000044980552,42.171058999883826,2,active_brazing,0,inactive_preparation,0.7502107620239258,0.7502107620239258,True,,False,True
30,1.0010000000000001,3.331188000174734,4.663633999825834,35.68588300004194,0.0013779999790131114,0.002008999672398204,0.023206000150821637,43.792871000277955,2,active_brazing,0,inactive_preparation,0.7454500794410706,0.7454500794410706,True,,False,True
