frame_idx,timestamp_s,frame_read_ms,preprocess_ms,model_ms,neural_trigger_ms,cv_trigger_ms,postprocess_ms,total_ms,raw_stage_id,raw_stage_name,stable_stage_id,stable_stage_name,confidence,p_active_brazing,neural_trigger_on,cv_score,cv_trigger_on,hold_signal_on
0,0.0,17.30406500018944,8.14214299998639,69.99103399994056,0.0038119997043395415,0.0013720000424655154,0.022794999949837802,95.58254700004909,0,inactive_preparation,0,inactive_preparation,0.9999994039535522,9.493700096896429e-12,False,,False,False
1,0.03336666666666667,1.9199719999960507,4.262521999862656,15.067322000049899,0.0036100000215810724,0.001514999894425273,0.022061999970901525,21.346212000025844,0,inactive_preparation,0,inactive_preparation,1.0,4.972150078816351e-13,False,,False,False
2,0.06673333333333334,2.5479659998381976,4.202815000098781,16.860601999724167,0.002050999682978727,0.0014889997146383394,0.017413000023225322,23.699273000147514,0,inactive_preparation,0,inactive_preparation,1.0,3.956967132429101e-13,False,,False,False
3,0.10010000000000001,2.0146339998063922,4.48778999998467,16.801460000351653,0.0016820004020701163,0.0013419999049801845,0.016652999875077512,23.389424000015424,0,inactive_preparation,0,inactive_preparation,0.9999998807907104,1.6279744479569258e-12,False,,False,False
4,0.13346666666666668,1.9170029995621007,4.272394000054192,14.339963000111311,0.0017570000636624172,0.0014930001270840876,0.01668999993853504,20.615736999843648,0,inactive_preparation,0,inactive_preparation,1.0,2.709350484849521e-13,False,,False,False
5,0.16683333333333333,1.944863000062469,4.47098399990864,14.174593999996432,0.0019119997887173668,0.0017380002645950299,0.017724000372254523,20.67907099990407,0,inactive_preparation,0,inactive_preparation,0.9999998807907104,1.4987594498805379e-12,False,,False,False
6,0.20020000000000002,2.03210899962869,4.277217999970162,14.17545499998596,0.0019859999156324193,0.0015559999155811965,0.016227000287472038,20.572022999658657,0,inactive_preparation,0,inactive_preparation,1.0,2.264437958974727e-13,False,,False,False
7,0.23356666666666667,1.9832520001727971,4.280015999938769,14.43585000015446,0.0015509999684581999,0.001503000021330081,0.02137000001312117,20.804402000067057,0,inactive_preparation,0,inactive_preparation,1.0,5.145799693469233e-13,False,,False,False
8,0.26693333333333336,2.1052029997008503,4.228620000048977,13.911192999785271,0.0017750003280525561,0.0016399999367422424,0.017225000192411244,20.338663999609707,0,inactive_preparation,0,inactive_preparation,0.9999997615814209,4.540651275114493e-12,False,,False,False
9,0.3003,2.580776000286278,4.254120000041439,13.647713999944244,0.0019569997675716877,0.0016829999367473647,0.016742000298108906,20.568282999647636,0,inactive_preparation,0,inactive_preparation,0.9999996423721313,1.5752713369843185e-11,False,,False,False
