frame_idx,timestamp_s,frame_read_ms,preprocess_ms,model_ms,neural_trigger_ms,cv_trigger_ms,postprocess_ms,total_ms,raw_stage_id,raw_stage_name,stable_stage_id,stable_stage_name,confidence,p_active_brazing,neural_trigger_on,cv_score,cv_trigger_on,hold_signal_on
0,0.0,20.282795999719383,8.034562000375445,51.53736000011122,0.005329000032361364,0.001931000042532105,0.023563000013382407,79.98854800007393,3,stabilization,0,inactive_preparation,0.44323569536209106,0.40493670105934143,True,,False,True
1,0.03336666666666667,2.8751439999723516,2.9465650000020105,31.78214300032778,0.0026850002541323192,0.001449000137654366,0.02408299997114227,37.71414899983938,2,active_brazing,0,inactive_preparation,0.42741698026657104,0.42741698026657104,True,,False,True
2,0.06673333333333334,1.9283070000710723,2.8381359998093103,31.359009999960108,0.0012119999155402184,0.001526999767520465,0.016747000245231902,36.22007600006327,3,stabilization,0,inactive_preparation,0.4304139316082001,0.42294391989707947,True,,False,True
3,0.10010000000000001,1.966926000022795,2.7946939999310416,31.16038500002105,0.0012780001270584762,0.0013339999895833898,0.017893999938678462,36.01914699993358,2,active_brazing,0,inactive_preparation,0.4186228811740875,0.4186228811740875,True,,False,True
4,0.13346666666666668,1.935549000336323,2.849986999990506,31.361507999918103,0.0012660002539632842,0.0012549999155453406,0.018602000181999756,36.24096500016094,3,stabilization,0,inactive_preparation,0.40942075848579407,0.40921884775161743,True,,False,True
5,0.16683333333333333,1.8943240002045059,2.8659470003731258,30.56922299992948,0.001439999778085621,0.0013260000741865952,0.01735499972710386,35.422912999820255,2,active_brazing,0,inactive_preparation,0.42033571004867554,0.42033571004867554,True,,False,True
6,0.20020000000000002,3.4556609998617205,2.802889000122377,29.919870999947307,0.0011379997886251658,0.001737999809847679,0.016622000202914933,36.27228599998489,3,stabilization,0,inactive_preparation,0.41750577092170715,0.402005136013031,True,,False,True
7,0.23356666666666667,1.895418999993126,2.766258000065136,30.276162000063778,0.001421999968442833,0.001183999756904086,0.017196000044350512,35.027286000058666,3,stabilization,0,inactive_preparation,0.42551881074905396,0.39332467317581177,True,,False,True
8,0.26693333333333336,1.9296240002404375,2.7542719999473775,32.55950800030405,0.0011030001587641891,0.0015390000953630079,0.017503999970358564,37.335475999952905,3,stabilization,0,inactive_preparation,0.4586406946182251,0.36484915018081665,True,,False,True
9,0.3003,1.914891000069474,2.7653189999909955,32.63511900013327,0.0011649999578366987,0.0012939999578520656,0.017776999811758287,37.41027199976088,3,stabilization,0,inactive_preparation,0.4465022683143616,0.35712769627571106,True,,False,True
10,0.33366666666666667,1.8797760003508301,3.4562109999569657,30.285144000117725,0.0013419999049801845,0.0018210002963314764,0.017548999949212885,35.73845500022799,3,stabilization,0,inactive_preparation,0.45317772030830383,0.3576962947845459,True,,False,True
11,0.3670333333333333,1.934724999955506,3.5136289998263237,29.66262400013875,0.001368000084767118,0.0014069996723264921,0.018079999790643342,35.202619999836315,3,stabilization,0,inactive_preparation,0.4376208484172821,0.37519314885139465,True,,False,True
12,0.40040000000000003,1.8821069998011808,3.476555999895936,29.714532000070903,0.001252999936696142,0.0014960000953578856,0.01780299999154522,35.1671170001282,3,stabilization,0,inactive_preparation,0.41386720538139343,0.385191947221756,True,,False,True
13,0.4337666666666667,2.002243000333692,3.480173999832914,30.128577999676054,0.001494000116508687,0.0012119999155402184,0.018511000234866515,35.70476000004419,3,stabilization,0,inactive_preparation,0.40594717860221863,0.39510419964790344,True,,False,True
14,0.46713333333333334,2.165117000004102,3.9174889998321305,29.9291850001282,0.0012069999684172217,0.0015579998944303952,0.028004999876429792,36.11910900008297,3,stabilization,0,inactive_preparation,0.40973323583602905,0.3909187614917755,True,,False,True
15,0.5005000000000001,1.93546399987099,3.4920030002467684,30.462382000223442,0.001529999735794263,0.0015740001799713355,0.019998999960080255,35.996500000237575,3,stabilization,0,inactive_preparation,0.4199366867542267,0.3846733868122101,True,,False,True
16,0.5338666666666667,1.8960339998557174,3.5712389999389416,30.139142999814794,0.0010730000212788582,0.0013720000424655154,0.017096000192395877,35.720330999993166,2,active_brazing,0,inactive_preparation,0.40781885385513306,0.40781885385513306,True,,False,True
17,0.5672333333333334,1.9003550000888936,3.5126389998367813,30.377714000223932,0.0012770001376338769,0.0014030001693754457,0.016651999885652913,35.88180199994895,2,active_brazing,0,inactive_preparation,0.4236319959163666,0.4236319959163666,True,,False,True
18,0.6006,1.9176979999429022,3.48581300022488,30.950079999911395,0.0012820000847568735,0.001362000148219522,0.01773999974830076,36.45164199997453,2,active_brazing,0,inactive_preparation,0.4165160357952118,0.4165160357952118,True,,False,True
19,0.6339666666666667,1.9454620000942668,3.5489619999680144,31.01888700030031,0.0010069998097606003,0.0013459998626785818,0.019016999885934638,36.62609499997416,2,active_brazing,0,inactive_preparation,0.41349777579307556,0.41349777579307556,True,,False,True
20,0.6673333333333333,1.9073409998782154,3.5074900001745846,31.242037000083656,0.0011130000530101825,0.0013570002010965254,0.016757000139477896,36.74858300018968,2,active_brazing,0,inactive_preparation,0.40797895193099976,0.40797895193099976,True,,False,True
21,0.7007,1.9258350002928637,3.503157000068313,30.173950000062177,0.0013029998626734596,0.001424999936716631,0.017844000012701144,35.698271000001114,2,active_brazing,0,inactive_preparation,0.4180476665496826,0.4180476665496826,True,,False,True
22,0.7340666666666666,1.9497349999255675,3.489874000024429,31.43414299984215,0.0011389997780497652,0.0014930001270840876,0.019657999928313075,36.9863890000488,2,active_brazing,0,inactive_preparation,0.4169156551361084,0.4169156551361084,True,,False,True
23,0.7674333333333333,4.897606000213273,7.100207999883423,30.913142999906995,0.0021639998522005044,0.001782999788702,0.018820000150299165,43.01082999973005,2,active_brazing,0,inactive_preparation,0.40541747212409973,0.40541747212409973,True,,False,True
24,0.8008000000000001,2.010852000239538,2.865970999664569,32.7367250001771,0.0016519998098374344,0.0011679999261104967,0.01874899999165791,37.712549999923795,2,active_brazing,0,inactive_preparation,0.40668678283691406,0.40668678283691406,True,,False,True
25,0.8341666666666667,1.9307530001242412,2.9186159999881056,31.326831000114908,0.0011619999895629007,0.0013779999790131114,0.017800000023271423,36.27053399986835,3,stabilization,0,inactive_preparation,0.39429524540901184,0.39318519830703735,True,,False,True
26,0.8675333333333334,1.974796000013157,2.895233999879565,31.839345999742363,0.0019780000002356246,0.001931000042532105,0.019534999864845304,36.81185100003859,3,stabilization,0,inactive_preparation,0.40597715973854065,0.3853824734687805,True,,False,True
27,0.9009,1.9652890000543266,2.8854070001216314,32.67727000002196,0.0021620003280986566,0.0016749995666032191,0.44062400002076174,38.06637199977558,2,active_brazing,0,inactive_preparation,0.39320093393325806,0.39320093393325806,True,,False,True
28,0.9342666666666667,3.1533450001006713,6.934247999652143,48.18214499982787,0.0014229999578674324,0.0013140002010914031,0.0188450003406615,58.368982000047254,2,active_brazing,0,inactive_preparation,0.4016343057155609,0.4016343057155609,True,,False,True
29,0.9676333333333333,2.062719000150537,3.905994999968243,31.990956999834452,0.0017880001905723475,0.0016029998732847162,0.018695000107982196,38.05646299997534,3,stabilization,0,inactive_preparation,0.4025474488735199,0.3854512870311737,True,,False,True
30,1.0010000000000001,2.3369760001514805,2.746484999988752,33.09202299988101,0.0015010000424808823,0.0012370001059025526,0.01837900026657735,38.27115400008552,2,active_brazing,0,inactive_preparation,0.39413824677467346,0.39413824677467346,True,,False,True
31,1.0343666666666667,1.9544690003385767,2.8568190000441973,32.261873000152264,0.0016080002751550637,0.0012779996723111253,0.03086099968641065,37.184937999882095,2,active_brazing,0,inactive_preparation,0.4066545367240906,0.4066545367240906,True,,False,True
32,1.0677333333333334,1.9580499997573497,2.9071409999232856,32.051617999968585,0.0015670002539991401,0.001300999883824261,0.020575000235112384,37.02675400018052,2,active_brazing,0,inactive_preparation,0.4112890064716339,0.4112890064716339,True,,False,True
33,1.1011,1.9330250001985405,2.8328459998192557,31.571074000112276,0.0013910002962802537,0.0019200001588615123,0.018617000023368746,36.43376399986664,2,active_brazing,0,inactive_preparation,0.40420734882354736,0.40420734882354736,True,,False,True
34,1.1344666666666667,1.959496999916155,2.822463000029529,31.68818199992529,0.0015229998098220676,0.0016980002328637056,0.022275999981502537,36.59744599963233,2,active_brazing,0,inactive_preparation,0.4095507264137268,0.4095507264137268,True,,False,True
35,1.1678333333333333,2.740815999914048,3.7623040002472408,31.296820000079606,0.00128599958770792,0.0013210001270635985,0.020229999790899456,37.91275000003225,2,active_brazing,0,inactive_preparation,0.41242653131484985,0.41242653131484985,True,,False,True
36,1.2012,1.9375520000721735,3.582056000141165,35.19980100008979,0.0019929998416046146,0.001746999714669073,0.019163000160915544,40.82335100019918,2,active_brazing,0,inactive_preparation,0.41043487191200256,0.41043487191200256,True,,False,True
37,1.2345666666666666,1.9635140001810214,3.603480000037962,31.325211999956082,0.0018040000213659368,0.0012900000001536682,0.01854599986472749,36.99406600026123,3,stabilization,0,inactive_preparation,0.41047120094299316,0.3853748142719269,True,,False,True
38,1.2679333333333334,1.9780580000769987,3.5685590000866796,31.073026999820286,0.002548999873397406,0.0013550002222473267,0.020448999748623464,36.76145200006431,2,active_brazing,0,inactive_preparation,0.390706866979599,0.390706866979599,True,,False,True
39,1.3013000000000001,1.9293459999971674,3.5369830002309754,30.238531000122748,0.0013449998732539825,0.0020080001377209555,0.017484999716543825,35.79993899984402,2,active_brazing,0,inactive_preparation,0.384732186794281,0.384732186794281,True,,False,True
40,1.3346666666666667,1.9143849999636586,3.5310949997438,31.510453000009875,0.001529999735794263,0.0015860000530665275,0.019546000203263247,37.05444500019439,2,active_brazing,0,inactive_preparation,0.4227854013442993,0.4227854013442993,True,,False,True
41,1.3680333333333334,1.9441419999566278,3.528585999902134,31.635946000278636,0.001434000296285376,0.001216999862663215,0.01896499998110812,37.22889500022575,2,active_brazing,0,inactive_preparation,0.42315641045570374,0.42315641045570374,True,,False,True
42,1.4014,1.9697180000548542,3.4773600000335136,31.634795000172744,0.001267999778065132,0.0016179997146537062,0.019131000044581015,37.18052700014596,2,active_brazing,0,inactive_preparation,0.42359459400177,0.42359459400177,True,,False,True
43,1.4347666666666667,1.951006999661331,3.4901469998658285,30.605422999997245,0.0013059998309472576,0.0012730001799354795,0.017286999991483754,36.13936700003251,2,active_brazing,0,inactive_preparation,0.41743284463882446,0.41743284463882446,True,,False,True
44,1.4681333333333333,1.9916510000257404,3.677561999666068,30.56186300000263,0.0013630001376441214,0.0013809999472869094,0.017396000203007134,36.32441900026606,2,active_brazing,0,inactive_preparation,0.3974589407444,0.3974589407444,True,,False,True
45,1.5015,1.9579820000217296,3.5460730000522744,30.449145000147837,0.0011529996299941558,0.0018329997146793175,0.0186099996426492,36.050126000191085,2,active_brazing,0,inactive_preparation,0.4173295199871063,0.4173295199871063,True,,False,True
46,1.5348666666666666,1.9836080000459333,3.565800999695057,30.830624000373064,0.001404000158800045,0.0015860000530665275,0.018957000065711327,36.476902999766025,2,active_brazing,0,inactive_preparation,0.4191555976867676,0.4191555976867676,True,,False,True
47,1.5682333333333334,1.9841670000459999,3.5752240000874735,31.08476499983226,0.0014709999049955513,0.0015519999578827992,0.02743499999269261,36.77452900001299,2,active_brazing,0,inactive_preparation,0.4118722975254059,0.4118722975254059,True,,False,True
