frame_idx,timestamp_s,frame_read_ms,preprocess_ms,model_ms,postprocess_ms,total_ms,raw_stage_id,raw_stage_name,smooth_stage_id,smooth_stage_name,confidence
105,3.5035000000000003,0.6743169997207588,2.552330000071379,2.969755999856716,0.12409800001478288,6.323866999991878,0,inactive_preparation,0,inactive_preparation,0.9999897480010986
106,3.5368666666666666,0.8021829999051988,2.4646349997965444,2.9779349997625104,0.12250899999344256,6.370763000177249,0,inactive_preparation,0,inactive_preparation,0.9999896287918091
107,3.5702333333333334,0.7568559999526769,2.501207000022987,2.9767219998575456,0.13630100011141622,6.374712000251748,0,inactive_preparation,0,inactive_preparation,0.9999901056289673
108,3.6036,0.7292710001820524,2.519934999781981,2.9812349998792342,0.12269600028957939,6.356656000207295,0,inactive_preparation,0,inactive_preparation,0.999990701675415
109,3.636966666666667,0.789453999914258,2.474263999829418,2.9978580000715738,0.12516300012066495,6.39038300005268,0,inactive_preparation,0,inactive_preparation,0.99998939037323
110,3.6703333333333332,0.7432849997712765,2.4956110000857734,2.9983940003148746,0.1236940001945186,6.3645989998804,0,inactive_preparation,0,inactive_preparation,0.9999879598617554
111,3.7037,0.8242159997280396,2.4547380003241415,2.9848090002815297,0.12194099963380722,6.389121999745839,0,inactive_preparation,0,inactive_preparation,0.9999926090240479
112,3.7370666666666668,0.8365189996766276,2.5172969999402994,2.9332350000004226,0.1548400000501715,6.445423999593913,0,inactive_preparation,0,inactive_preparation,0.9999855756759644
113,3.7704333333333335,0.8351950000360375,2.4713259999771253,2.999784000166983,0.12329099990893155,6.4330599998356774,0,inactive_preparation,0,inactive_preparation,0.999984860420227
114,3.8038,0.8212309999180434,2.510543999960646,2.982427999995707,0.14550100013366318,6.463304000135395,0,inactive_preparation,0,inactive_preparation,0.9999852180480957
115,3.8371666666666666,0.8087549999800103,2.4812909996398957,2.974173999973573,0.12418599999364233,6.392009000137477,0,inactive_preparation,0,inactive_preparation,0.999990701675415
116,3.8705333333333334,0.8095769999272306,2.482849999978498,3.0108270002529025,0.12590200003614882,6.432606000089436,0,inactive_preparation,0,inactive_preparation,0.99998939037323
117,3.9039,0.6593630000679696,2.5176690000989765,2.9476580002665287,0.139522000154102,6.267855999794847,0,inactive_preparation,0,inactive_preparation,0.9999850988388062
118,3.937266666666667,0.6379599999490893,2.5505469998279295,3.0089709998719627,0.12354000000414089,6.324400999801583,0,inactive_preparation,0,inactive_preparation,0.9999898672103882
119,3.9706333333333332,0.6538050001836382,2.4825349996717705,2.9963500001031207,0.12737799988826737,6.263539999963541,0,inactive_preparation,0,inactive_preparation,0.9999873638153076
120,4.0040000000000004,0.6032279998180456,2.5483800000074552,2.9736910000792705,0.14194999994288082,6.271127999752935,0,inactive_preparation,0,inactive_preparation,0.9999881982803345
121,4.037366666666666,0.6135290000202076,2.5375440000061644,2.9718310001953796,0.12419299991961452,6.25088600008894,0,inactive_preparation,0,inactive_preparation,0.9999912977218628
122,4.070733333333333,0.6819019999966258,2.5012870000864496,3.0597300001318217,0.12365699967631372,6.3700880000396864,0,inactive_preparation,0,inactive_preparation,0.9999908208847046
123,4.1041,0.6573480000042764,2.5128510001195536,2.976330999899801,0.12797299996236688,6.278168999870104,0,inactive_preparation,0,inactive_preparation,0.9999921321868896
124,4.137466666666667,0.7462019998456526,2.5226910001947545,2.9809749999003543,0.12728100000458653,6.380719999924622,0,inactive_preparation,0,inactive_preparation,0.9999874830245972
125,4.170833333333333,0.6614919998355617,2.5107719998231914,2.986637000049086,0.12372800028970232,6.2861070000508334,0,inactive_preparation,0,inactive_preparation,0.9999891519546509
126,4.2042,0.6627990001106809,2.4894250000215834,2.9746539998996013,0.1256840000678494,6.2560970000049565,0,inactive_preparation,0,inactive_preparation,0.9999926090240479
127,4.237566666666667,0.673740999900474,2.5267769997299183,2.9660380000677833,0.13786800036541536,6.30801999977848,0,inactive_preparation,0,inactive_preparation,0.9999905824661255
128,4.270933333333334,0.6360410002343997,2.5466860001870373,2.967583000099694,0.1241519998984586,6.277928000145039,0,inactive_preparation,0,inactive_preparation,0.999993085861206
129,4.3043000000000005,0.6692659999316675,2.504889999727311,2.988703000028181,0.12308299983487814,6.2895030000618135,0,inactive_preparation,0,inactive_preparation,0.9999934434890747
130,4.337666666666666,0.6314040001598187,2.5274129998251738,2.96065800012002,0.14022200002727914,6.263376999868342,0,inactive_preparation,0,inactive_preparation,0.9999914169311523
131,4.371033333333333,0.6327260002763069,2.527748999909818,2.9576749998341256,0.12549400025818613,6.247215999792388,0,inactive_preparation,0,inactive_preparation,0.9999926090240479
132,4.4044,0.6706760000270151,2.5206780001099105,3.0354690002241114,0.12354699993011309,6.353873000080057,0,inactive_preparation,0,inactive_preparation,0.9999936819076538
133,4.437766666666667,0.6896619997860398,2.5174419997711084,2.9729369998676702,0.1428310001756472,6.326787000034528,0,inactive_preparation,0,inactive_preparation,0.9999890327453613
134,4.471133333333333,0.7486460003747197,2.5243600002795574,2.9675860000679677,0.12384399997245055,6.368091000240383,0,inactive_preparation,0,inactive_preparation,0.9999920129776001
135,4.5045,0.6989470002736198,2.5155210000775696,3.006742999787093,0.12285000002520974,6.34760599996298,0,inactive_preparation,0,inactive_preparation,0.999984860420227
136,4.537866666666667,0.727403999917442,2.4951719997261534,2.9892849997850135,0.13990099978400394,6.355355999858148,0,inactive_preparation,0,inactive_preparation,0.9999921321868896
137,4.571233333333334,0.646879999749217,2.5442650003242306,3.0038079999030742,0.12251799989826395,6.321224999737751,0,inactive_preparation,0,inactive_preparation,0.9999901056289673
138,4.6046000000000005,0.6742139999005303,2.499778999663249,2.9703840000365744,0.14049100036572781,6.28837400017801,0,inactive_preparation,0,inactive_preparation,0.9999903440475464
139,4.637966666666666,0.7000749997132516,2.532476999931532,2.971080999941478,0.12600599984580185,6.333414999971865,0,inactive_preparation,0,inactive_preparation,0.9999881982803345
140,4.671333333333333,0.6819999998697313,2.5304129999312863,2.977247000217176,0.12440299997251714,6.317496000065148,0,inactive_preparation,0,inactive_preparation,0.9999911785125732
141,4.7047,0.8068449997153948,2.482171999872662,3.006153000114864,0.12299500031076605,6.421680000130436,0,inactive_preparation,0,inactive_preparation,0.9999885559082031
142,4.738066666666667,0.6929230003152043,2.5136659996860544,2.9749440000159666,0.14798599977439153,6.33309900013046,0,inactive_preparation,0,inactive_preparation,0.9999828338623047
143,4.771433333333333,0.7264490000125079,2.511284999854979,2.9674420002265833,0.12660699985644897,6.335343000046123,0,inactive_preparation,0,inactive_preparation,0.9999918937683105
144,4.8048,0.7020749999355758,2.5173379999614554,2.980330999889702,0.1239909997821087,6.32720400017206,0,inactive_preparation,0,inactive_preparation,0.9999902248382568
145,4.838166666666667,0.6673749999208667,2.506776000245736,2.9668090000996017,0.1436819998161809,6.288165999649209,0,inactive_preparation,0,inactive_preparation,0.9999901056289673
146,4.871533333333334,0.6327639998744417,2.526899000258709,3.0000309998285957,0.12720499989882228,6.290487000114808,0,inactive_preparation,0,inactive_preparation,0.9999943971633911
147,4.9049000000000005,0.6067129997973097,2.5434680001126253,2.9840470001545327,0.12387600008878508,6.26163800006907,0,inactive_preparation,0,inactive_preparation,0.9999943971633911
148,4.938266666666666,0.6994229997872026,2.526841999952012,2.9954279998491984,0.12649900008909754,6.351731999984622,0,inactive_preparation,0,inactive_preparation,0.9999954700469971
149,4.971633333333333,0.6628770001952944,2.4997969999276393,2.9727129999628232,0.12747100026899716,6.266508000408066,0,inactive_preparation,0,inactive_preparation,0.9999949932098389
150,5.005,0.617109999893728,2.540236999720946,2.9829340001015225,0.12326900014159037,6.267562999710208,0,inactive_preparation,0,inactive_preparation,0.9999899864196777
151,5.038366666666667,0.6668949999948381,2.5097540001297602,3.0306230000860523,0.12363799987724633,6.334369999876799,0,inactive_preparation,0,inactive_preparation,0.9999902248382568
152,5.071733333333333,0.648723000267637,2.50028399977964,2.9764089999844145,0.15737800003989832,6.286388999797055,0,inactive_preparation,0,inactive_preparation,0.9999815225601196
153,5.1051,0.7444530001521343,2.557902000262402,3.0271799996626214,0.1228339997396688,6.45600400002877,0,inactive_preparation,0,inactive_preparation,0.9999845027923584
154,5.138466666666667,0.7700319997638871,2.6618699998834927,3.0545670001629333,0.1347070001429529,6.624893000207521,0,inactive_preparation,0,inactive_preparation,0.999993085861206
155,5.171833333333334,2.2256120000747615,2.2072759998081892,3.005058999860921,0.12400700006764964,7.565399999748479,0,inactive_preparation,0,inactive_preparation,0.9999922513961792
156,5.2052000000000005,0.7239390001814172,2.520393999930093,2.9923100000814884,0.14002099987919792,6.380201999945712,0,inactive_preparation,0,inactive_preparation,0.9999895095825195
157,5.238566666666666,0.6829560002188373,2.522540999962075,3.0280850000963255,0.12412299975039787,6.3612320000174805,0,inactive_preparation,0,inactive_preparation,0.9999901056289673
158,5.271933333333333,0.6619099999625178,2.5138999999398948,3.015514000253461,0.12728000001516193,6.32210000003397,0,inactive_preparation,0,inactive_preparation,0.9999864101409912
159,5.3053,0.7111119998626236,2.510958999664581,2.980933000344521,0.13985099985802663,6.346475000100327,0,inactive_preparation,0,inactive_preparation,0.9999837875366211
160,5.338666666666667,2.4522789999537054,2.27710199987996,3.0827370001134113,0.1425229997948918,7.9581499999221705,0,inactive_preparation,0,inactive_preparation,0.9999901056289673
161,5.372033333333333,0.7313850001082756,2.525521999814373,3.000248000262218,0.12411799980327487,6.384713999977976,0,inactive_preparation,0,inactive_preparation,0.9999898672103882
162,5.4054,0.7171030001700274,2.5017299999490206,2.991214999838121,0.12810099997295765,6.341689000237238,0,inactive_preparation,0,inactive_preparation,0.9999877214431763
163,5.438766666666667,0.8374930002901237,2.547943000081432,3.0108739997558587,0.12555300008898485,6.525560999762092,0,inactive_preparation,0,inactive_preparation,0.9999887943267822
164,5.472133333333334,0.821315999928629,2.480107000337739,2.987409000070329,0.12495800001488533,6.417599000087648,0,inactive_preparation,0,inactive_preparation,0.9999809265136719
165,5.5055000000000005,0.7339119997595844,2.5188109998453,2.983734999816079,0.1272579997930734,6.367294999563455,0,inactive_preparation,0,inactive_preparation,0.9999806880950928
166,5.538866666666666,0.8005139998203958,2.5309019997621363,3.0432700000346813,0.12506199982453836,6.5033139999286504,0,inactive_preparation,0,inactive_preparation,0.9999852180480957
167,5.572233333333333,0.8334449998983473,2.5084799999604,3.0140670000946557,0.1285650000681926,6.488066000201798,0,inactive_preparation,0,inactive_preparation,0.9999904632568359
168,5.6056,0.7650500001545879,2.542814000207727,2.9980880003677157,0.12462299991966574,6.434184999761783,0,inactive_preparation,0,inactive_preparation,0.9999898672103882
