frame_idx,timestamp_s,frame_read_ms,preprocess_ms,model_ms,postprocess_ms,total_ms,raw_stage_id,raw_stage_name,smooth_stage_id,smooth_stage_name,confidence
0,0.0,18.887934999838762,6.61632199989981,268.2786689997556,5.139363999660418,298.9315979998537,0,inactive_preparation,0,inactive_preparation,0.9997965693473816
1,0.03336666666666667,2.2416980000343756,3.9361770000141405,4.3817230002787255,0.16272999982902547,10.73065199989287,0,inactive_preparation,0,inactive_preparation,0.9999265670776367
2,0.06673333333333334,1.7604230001779797,2.310626000053162,2.9741359999206907,0.12805500000467873,7.177511000008963,0,inactive_preparation,0,inactive_preparation,0.9998860359191895
3,0.10010000000000001,0.721217999853252,2.255046999835031,2.852572999927361,0.1248490002581093,5.957185000170284,0,inactive_preparation,0,inactive_preparation,0.9999123811721802
4,0.13346666666666668,0.7911339998827316,2.288702999976522,2.80645100019683,0.12202999960209127,6.012031999944156,0,inactive_preparation,0,inactive_preparation,0.9998669624328613
5,0.16683333333333333,0.7155420003073232,2.2109010001258866,2.810396999848308,0.1217570002154389,5.862225999862858,0,inactive_preparation,0,inactive_preparation,0.9999189376831055
6,0.20020000000000002,0.6920660002833756,3.396014999907493,3.8262960001702595,0.14560099998561782,8.06406900028378,0,inactive_preparation,0,inactive_preparation,0.9999386072158813
7,0.23356666666666667,0.7408279998344369,3.0292249998638,2.7941799999098293,0.11891099984495668,6.686894999802462,0,inactive_preparation,0,inactive_preparation,0.9998766183853149
8,0.26693333333333336,0.7128530000954925,2.193688999795995,2.7696829997694294,0.1208130001941754,5.800377000014123,0,inactive_preparation,0,inactive_preparation,0.9999233484268188
9,0.3003,2.5928170002771367,2.226557999620127,2.8092749998904765,0.12212000001454726,7.754763000320963,0,inactive_preparation,0,inactive_preparation,0.9999278783798218
10,0.33366666666666667,0.7103150001057656,2.3938140002428554,2.782063999802631,0.12020800022582989,6.010007999975642,0,inactive_preparation,0,inactive_preparation,0.9999415874481201
11,0.3670333333333333,0.784917000146379,3.3008289997269458,2.779260000352224,0.13000999979340122,7.000976999734121,0,inactive_preparation,0,inactive_preparation,0.9999129772186279
12,0.40040000000000003,0.7278690000021015,2.468820000103733,2.7641419997053163,0.162542999987636,6.127101999936713,0,inactive_preparation,0,inactive_preparation,0.9999358654022217
13,0.4337666666666667,0.6631669998569123,3.661816000203544,4.787431999830005,0.17789799994716304,9.294823999880464,0,inactive_preparation,0,inactive_preparation,0.999893069267273
14,0.46713333333333334,0.7553420000476763,2.3904170002424507,3.85106999965501,0.1425359996574116,7.143851999899198,0,inactive_preparation,0,inactive_preparation,0.999913215637207
15,0.5005000000000001,0.8774749999247433,2.507900000182417,3.8781990001552913,0.1587209999343031,7.426654000028066,0,inactive_preparation,0,inactive_preparation,0.9999415874481201
16,0.5338666666666667,0.9685509999144415,2.54802799963727,3.97055499979615,0.15122200011319364,7.6424779999797465,0,inactive_preparation,0,inactive_preparation,0.9999370574951172
17,0.5672333333333334,0.915492999865819,2.384435999829293,3.114934999757679,0.13479699964591418,6.554792999850179,0,inactive_preparation,0,inactive_preparation,0.9999185800552368
18,0.6006,0.8289810002679587,3.420701000322879,3.8580049999836774,0.14642399992226274,8.25831800011656,0,inactive_preparation,0,inactive_preparation,0.9998961687088013
19,0.6339666666666667,0.8701009996912035,2.442413000153465,2.8285489997870172,0.12074000005668495,6.2657399998897745,0,inactive_preparation,0,inactive_preparation,0.9999204874038696
20,0.6673333333333333,0.7786480000504525,2.206318999924406,2.8426180001588364,0.1183439999294933,5.949323000095319,0,inactive_preparation,0,inactive_preparation,0.9998809099197388
21,0.7007,0.8464210000056482,2.2213860002011643,2.8243699998711236,0.11743100003513973,6.013065999923128,0,inactive_preparation,0,inactive_preparation,0.9998113512992859
22,0.7340666666666666,0.8906260000003385,2.20255400017777,2.8165079997961584,0.11691500003507826,6.029999000020325,0,inactive_preparation,0,inactive_preparation,0.9998996257781982
23,0.7674333333333333,0.8129789998747583,2.2125480004433484,2.8147020002506906,0.11696299998220638,5.960609999874578,0,inactive_preparation,0,inactive_preparation,0.9998825788497925
24,0.8008000000000001,2.6503649996811873,2.207386999998562,2.910572000018874,0.11729900006685057,7.889143999818771,0,inactive_preparation,0,inactive_preparation,0.9997678399085999
25,0.8341666666666667,0.6686320002700086,3.3783480002966826,3.7899020003351325,0.15146599980653264,7.992519999788783,0,inactive_preparation,0,inactive_preparation,0.999903678894043
26,0.8675333333333334,0.744523000321351,2.9307479999260977,2.730328999859921,0.13833599996360135,6.548039000335848,0,inactive_preparation,0,inactive_preparation,0.9998708963394165
27,0.9009,0.7441239999934623,2.189270999679138,2.819690000251285,0.11733399969671154,5.873989000065194,0,inactive_preparation,0,inactive_preparation,0.9999595880508423
28,0.9342666666666667,0.768864000292524,2.2094010000728304,2.7492289996189356,0.12784299997292692,5.858897000052821,0,inactive_preparation,0,inactive_preparation,0.9999140501022339
29,0.9676333333333333,1.8670990002647159,2.194193999912386,2.7461220001896436,0.12815799982490717,6.938926000202628,0,inactive_preparation,0,inactive_preparation,0.9999403953552246
30,1.0010000000000001,2.6979539998137625,3.421941000397055,3.719756000009511,0.12809999998353305,9.971565999876475,0,inactive_preparation,0,inactive_preparation,0.9999048709869385
31,1.0343666666666667,1.0535890000937798,2.2462380002252758,2.8084999999009597,0.1335460001428146,6.245388000024832,0,inactive_preparation,0,inactive_preparation,0.9998220801353455
32,1.0677333333333334,2.6104890002898173,3.3477850001872866,3.1109690003177093,0.13015300010010833,9.202889999869512,0,inactive_preparation,0,inactive_preparation,0.999861478805542
33,1.1011,0.9072680004464928,3.257524999753514,3.7767949997942196,0.1253030000043509,8.071119999840448,0,inactive_preparation,0,inactive_preparation,0.9998723268508911
34,1.1344666666666667,3.438098000060563,2.4679150001247763,3.290188999926613,0.13120299990987405,9.331470000233821,0,inactive_preparation,0,inactive_preparation,0.9998482465744019
35,1.1678333333333333,2.2442969998337503,2.7956600001743936,3.0267140000432846,0.13617700005852384,8.206778000385384,0,inactive_preparation,0,inactive_preparation,0.9999276399612427
36,1.2012,0.8150959997692553,2.55347799975425,3.072275000249647,0.13185199986764928,6.577139999990322,0,inactive_preparation,0,inactive_preparation,0.999932050704956
37,1.2345666666666666,2.057990000139398,2.278703000229143,3.032483999959368,0.13390200001595076,7.507282000005944,0,inactive_preparation,0,inactive_preparation,0.9998971223831177
38,1.2679333333333334,2.1457080001709983,2.661250000073778,3.0040780002309475,0.13086700027997722,7.9457480001110525,0,inactive_preparation,0,inactive_preparation,0.9999574422836304
39,1.3013000000000001,0.7649350000065169,2.5846140001704043,2.977083000132552,0.1277950000257988,6.458278000081918,0,inactive_preparation,0,inactive_preparation,0.9999483823776245
40,1.3346666666666667,0.9448509999856469,2.488093000010849,2.99737900013497,0.1308760001847986,6.5650100000311795,0,inactive_preparation,0,inactive_preparation,0.9999368190765381
41,1.3680333333333334,0.8926210002755397,3.0433049996645423,2.981275000365713,0.1391920000060054,7.060312999783491,0,inactive_preparation,0,inactive_preparation,0.9999438524246216
42,1.4014,1.3510789999600092,2.396598999894195,2.9804109999531647,0.12561099993035896,6.857305999801611,0,inactive_preparation,0,inactive_preparation,0.9998698234558105
43,1.4347666666666667,0.7677789999434026,2.5482159999228315,2.978034999614465,0.13139000020601088,6.429177999962121,0,inactive_preparation,0,inactive_preparation,0.9999169111251831
44,1.4681333333333333,0.9246639997400052,2.497899999980291,3.077694000239717,0.13032900005782722,6.6347409997433715,0,inactive_preparation,0,inactive_preparation,0.9998805522918701
45,1.5015,0.7357759996011737,2.5339650001114933,3.203750000011496,0.12551999998322572,6.602659000236599,0,inactive_preparation,0,inactive_preparation,0.9999200105667114
46,1.5348666666666666,1.8258410000271397,2.272813999752543,2.9636379999828932,0.12558700018416857,7.191507000243291,0,inactive_preparation,0,inactive_preparation,0.9998916387557983
47,1.5682333333333334,0.7392769998659787,2.5213959997927304,2.950010999938968,0.14857299993309425,6.36320000012347,0,inactive_preparation,0,inactive_preparation,0.999894380569458
48,1.6016000000000001,0.8153640001182794,2.535524999984773,3.020680000190623,0.1241420000042126,6.499216000065644,0,inactive_preparation,0,inactive_preparation,0.9999219179153442
49,1.6349666666666667,0.7488569999622996,2.488790999905177,2.9785750002702116,0.12812600016332,6.3478390002273954,0,inactive_preparation,0,inactive_preparation,0.9999157190322876
50,1.6683333333333334,0.7681900001443864,2.556004000325629,2.966464000110136,0.12622499980352586,6.4205150001726,0,inactive_preparation,0,inactive_preparation,0.9998573064804077
51,1.7017,0.7962939998833463,2.483203999872785,2.9683870002372714,0.12548800032163854,6.377257000167447,0,inactive_preparation,0,inactive_preparation,0.9998816251754761
52,1.7350666666666668,0.8073680000961758,3.41530400010015,3.817934000380774,0.15082800018717535,8.19608000028893,0,inactive_preparation,0,inactive_preparation,0.9998807907104492
53,1.7684333333333333,0.8016540000426176,2.8354670002954663,2.6838829999178415,0.117640999633295,6.442480999794498,0,inactive_preparation,0,inactive_preparation,0.9999496936798096
54,1.8018,2.6677589999053453,2.1488510001290706,2.6743580001493683,0.1161690001936222,7.6104119998490205,0,inactive_preparation,0,inactive_preparation,0.9999047517776489
55,1.8351666666666666,0.6550729999617033,2.118738000262965,2.727726000102848,0.11719400026777294,5.622090000088065,0,inactive_preparation,0,inactive_preparation,0.999830961227417
56,1.8685333333333334,2.623055000185559,2.207490999808215,2.6871239997490193,0.11861599978146842,7.639907999873685,0,inactive_preparation,0,inactive_preparation,0.9998779296875
57,1.9019,0.9159339997495408,2.258719000110432,2.964918000088801,0.1268040000468318,6.27007399998547,0,inactive_preparation,0,inactive_preparation,0.9998816251754761
58,1.9352666666666667,2.3664150003241957,2.278429999932996,3.014526999777445,0.12504400001489557,7.788093999806733,0,inactive_preparation,0,inactive_preparation,0.9999345541000366
59,1.9686333333333335,2.522194999983185,2.231185000255209,3.030082999885053,0.12899500006824383,7.916343000033521,0,inactive_preparation,0,inactive_preparation,0.9998973608016968
60,2.0020000000000002,0.6386129998645629,2.5641730003371777,2.9986499998813088,0.12868900012108497,6.33369200022571,0,inactive_preparation,0,inactive_preparation,0.9999659061431885
61,2.0353666666666665,0.8279210001091997,2.506327999981295,2.946080000128859,0.12689099958151928,6.410772999970504,0,inactive_preparation,0,inactive_preparation,0.9999409914016724
62,2.0687333333333333,0.8893220001482405,2.544107999710832,2.958553000098618,0.12598600005730987,6.5216469997722015,0,inactive_preparation,0,inactive_preparation,0.9999306201934814
