frame_idx,timestamp_s,frame_read_ms,preprocess_ms,model_ms,neural_trigger_ms,cv_trigger_ms,postprocess_ms,total_ms,raw_stage_id,raw_stage_name,stable_stage_id,stable_stage_name,confidence,p_active_brazing,neural_trigger_on,cv_score,cv_trigger_on,hold_signal_on
0,0.0,23.27300799970544,5.007101000046532,17.02168699921458,0.0037520003388635814,0.0011379997886251658,0.019844999769702554,45.41842000071483,0,inactive_preparation,0,inactive_preparation,0.9998798370361328,8.604828508396167e-06,False,,False,False
1,0.03336666666666667,2.6057830000354443,2.4512459995094105,17.5066780002453,0.003463999746600166,0.0013529997886507772,0.01952700040419586,22.658385999420716,0,inactive_preparation,0,inactive_preparation,0.9997957348823547,1.7130343621829525e-05,False,,False,False
2,0.06673333333333334,3.6360590002004756,2.4010609995457344,18.048594999527268,0.0013389999367063865,0.0009279992809752002,0.014025999917066656,24.166725000213773,0,inactive_preparation,0,inactive_preparation,0.9998445510864258,7.228882168419659e-06,False,,False,False
3,0.10010000000000001,1.3841199997841613,2.3752280003463966,18.250523000460817,0.0014349998309626244,0.001116999555961229,0.022846999854664318,22.09885899992514,0,inactive_preparation,0,inactive_preparation,0.9998399019241333,1.0945067515422124e-05,False,,False,False
4,0.13346666666666668,1.758241000061389,2.3600070007887552,19.375021000087145,0.0013469998521031812,0.0010929998097708449,0.014313000065158121,23.574059999191377,0,inactive_preparation,0,inactive_preparation,0.9996834993362427,3.156094317091629e-05,False,,False,False
5,0.16683333333333333,1.9698750002135057,2.381655000135652,21.295511999596783,0.0017789998310036026,0.001264999809791334,0.01894000070024049,25.746465000338503,0,inactive_preparation,0,inactive_preparation,0.9996196031570435,2.861096800188534e-05,False,,False,False
6,0.20020000000000002,1.7574960002093576,3.094509000220569,17.93769500000053,0.0012629998309421353,0.0009369996405439451,0.01585200061526848,22.890847999406105,0,inactive_preparation,0,inactive_preparation,0.9995378255844116,3.889018262270838e-05,False,,False,False
7,0.23356666666666667,1.3848090002284152,2.3799130003681057,18.586512999718252,0.001669000084802974,0.001008999788609799,0.014183999155648053,22.432137999203405,0,inactive_preparation,0,inactive_preparation,0.9979346990585327,0.00012182511272840202,False,,False,False
8,0.26693333333333336,2.6630920001480263,2.3336959993685014,17.552788000102737,0.0012519994925241917,0.0009700006557977758,0.014214000657375436,22.629030999269162,0,inactive_preparation,0,inactive_preparation,0.9936631917953491,0.0003399045381229371,False,,False,False
9,0.3003,1.794456999959948,2.418340999611246,19.030724999538506,0.0014099996406002901,0.0008749993867240846,0.01405200055160094,23.322897000070952,0,inactive_preparation,0,inactive_preparation,0.9973115921020508,0.0001963576505659148,False,,False,False
10,0.33366666666666667,1.7569050005477038,2.348433999941335,26.442160000442527,0.0016819994925754145,0.0012329992387094535,0.01788000008673407,30.647669000245514,0,inactive_preparation,0,inactive_preparation,0.9959049820899963,0.0003626601246651262,False,,False,False
11,0.3670333333333333,3.5597709993453464,4.726267000478401,30.880035999871325,0.001781000719347503,0.0018400005501462147,0.01946399970620405,39.26959700038424,0,inactive_preparation,0,inactive_preparation,0.9959161877632141,0.0004303684982005507,False,,False,False
12,0.40040000000000003,1.8072340008075116,3.0044289997022133,27.80554899982235,0.0019720000636880286,0.0013019998732488602,0.02071899962174939,32.7406210008121,0,inactive_preparation,0,inactive_preparation,0.9958445429801941,0.00040771602652966976,False,,False,False
13,0.4337666666666667,1.960802000212425,3.411126999708358,26.696740000261343,0.002031000803981442,0.0013569997463491745,0.020327000129327644,32.17400399989856,0,inactive_preparation,0,inactive_preparation,0.9963892698287964,0.0004008285759482533,False,,False,False
14,0.46713333333333334,3.969485000197892,4.591972000525857,26.231087000269326,0.002114999915647786,0.001231999704032205,0.01945100029843161,34.894696999799635,0,inactive_preparation,0,inactive_preparation,0.9968616962432861,0.0002997236151713878,False,,False,False
15,0.5005000000000001,9.740616000271984,2.322792000086338,44.96630599987839,0.0020079996829736046,0.001550999513710849,0.017375999959767796,57.151603999955114,0,inactive_preparation,0,inactive_preparation,0.995970606803894,0.0003866174665745348,False,,False,False
16,0.5338666666666667,4.282986999896821,4.633735999959754,35.64517699942371,0.002181000127166044,0.0018410000848234631,0.01941700065799523,44.68818699933763,0,inactive_preparation,0,inactive_preparation,0.9968023300170898,0.00025072632706724107,False,,False,False
17,0.5672333333333334,3.5820149996652617,4.396024000016041,26.368054999693413,0.0028479998945840634,0.0012879991118097678,0.019921999410144053,34.45603000000119,0,inactive_preparation,0,inactive_preparation,0.9984797835350037,0.0001348057558061555,False,,False,False
18,0.6006,3.9724950001982506,4.403375000038068,29.225878000033845,0.001942999915627297,0.0014420002116821706,0.01901700034068199,37.70007599996461,0,inactive_preparation,0,inactive_preparation,0.9988683462142944,0.00011620859731920063,False,,False,False
19,0.6339666666666667,3.2292819996655453,2.319903999705275,32.06379799939896,0.001669000084802974,0.0013819999367115088,0.018708999959926587,37.70994000024075,0,inactive_preparation,0,inactive_preparation,0.998685896396637,0.0001444372464902699,False,,False,False
20,0.6673333333333333,3.7165670000831597,5.4280719996313564,25.385552999978245,0.002152999513782561,0.0012549999155453406,0.01811499987525167,34.64104100021359,0,inactive_preparation,0,inactive_preparation,0.9988862872123718,0.00012879025598522276,False,,False,False
21,0.7007,1.4249480000216863,2.8377739999996265,21.99751800071681,0.0018390001059742644,0.0012520004020188935,0.020106000192754436,26.380239999525656,0,inactive_preparation,0,inactive_preparation,0.9992396831512451,7.083534001139924e-05,False,,False,False
22,0.7340666666666666,2.514286999939941,3.008356999998796,25.380855000548763,0.0019290000636829063,0.00197000008483883,0.019331999283167534,31.03165100037586,0,inactive_preparation,0,inactive_preparation,0.998572587966919,0.0001362046750728041,False,,False,False
23,0.7674333333333333,4.07692900080292,4.599570000209496,30.1271779999297,0.0018840000848285854,0.0014479992387350649,0.03488600032142131,38.917390999813506,0,inactive_preparation,0,inactive_preparation,0.997984766960144,0.00017216942796949297,False,,False,False
24,0.8008000000000001,3.62222900002962,2.41307299984328,22.45789600056014,0.0023330003386945464,0.0015249997886712663,0.0203929994313512,28.6114609998549,0,inactive_preparation,0,inactive_preparation,0.9972467422485352,0.0002884178829845041,False,,False,False
25,0.8341666666666667,12.03328799965675,5.301373999827774,22.124741999505204,0.0018829996406566352,0.0011370002539479174,0.019265999981143977,39.55904900067253,0,inactive_preparation,0,inactive_preparation,0.9979962706565857,0.00028577379998750985,False,,False,False
