frame_idx,timestamp_s,frame_read_ms,preprocess_ms,model_ms,neural_trigger_ms,cv_trigger_ms,postprocess_ms,total_ms,raw_stage_id,raw_stage_name,stable_stage_id,stable_stage_name,confidence,p_active_brazing,neural_trigger_on,cv_score,cv_trigger_on,hold_signal_on
10,0.33366666666666667,2.1965930000078515,3.062517000216758,50.109382000300684,0.00308399921777891,0.0011880001693498343,0.02182299976993818,55.4767499997979,0,inactive_preparation,0,inactive_preparation,0.9993816614151001,1.5689636711613275e-05,False,,False,False
11,0.3670333333333333,3.2982220000121742,6.646724999882281,53.78575600025215,0.0038190000850590877,0.0015400000847876072,0.023222999516292475,65.12949999978446,0,inactive_preparation,0,inactive_preparation,0.9994856119155884,1.4938312233425677e-05,False,,False,False
12,0.40040000000000003,4.198761000225204,7.967033999193518,47.5980029996208,0.0018490000002202578,0.001134999365604017,0.01909100046759704,59.85776000034093,0,inactive_preparation,0,inactive_preparation,0.9988316893577576,2.465834404574707e-05,False,,False,False
13,0.4337666666666667,1.352644999315089,7.701915999859921,55.1287409998622,0.0031469999157707207,0.0013259996194392443,0.03745200046978425,64.30424700010917,0,inactive_preparation,0,inactive_preparation,0.9998899698257446,6.525904609588906e-06,False,,False,False
14,0.46713333333333334,2.3075369999787654,3.712398000061512,51.611593999950856,0.002498000867490191,0.0017489992387709208,0.02020800002355827,57.74561199996242,0,inactive_preparation,0,inactive_preparation,0.9998916387557983,5.841318852617405e-06,False,,False,False
15,0.5005000000000001,2.16560499939078,7.417004000672023,58.505606999460724,0.0024110004233079962,0.0012209993656142615,0.02130800021404866,68.19461499981117,0,inactive_preparation,0,inactive_preparation,0.9999428987503052,4.0033578443399165e-06,False,,False,False
16,0.5338666666666667,3.151504000015848,5.279422000057821,54.39301299975341,0.0026069992600241676,0.0017909997040987946,0.023232000785355922,62.958888999673945,0,inactive_preparation,0,inactive_preparation,0.9999264478683472,3.635169605331612e-06,False,,False,False
17,0.5672333333333334,5.727644000216969,12.387750999550917,54.663115999574075,0.002091000169457402,0.0012669997886405326,0.020276999748602975,72.88030600011552,0,inactive_preparation,0,inactive_preparation,0.9999091625213623,4.854462531511672e-06,False,,False,False
18,0.6006,3.7773789999846485,3.0516859997078427,58.811658000195166,0.0023610000425833277,0.0012040000001434237,0.02010099979088409,65.7430729997941,0,inactive_preparation,0,inactive_preparation,0.9999661445617676,2.9993900625413517e-06,False,,False,False
19,0.6339666666666667,7.702111000071454,12.419939999745111,54.7357440000269,0.003365000338817481,0.001178000275103841,0.020057999790878966,75.00324600005115,0,inactive_preparation,0,inactive_preparation,0.9999858140945435,1.3591012475444586e-06,False,,False,False
20,0.6673333333333333,4.487981999773183,5.294675999721221,52.40126899934694,0.002425000275252387,0.0012430000424501486,0.018785000065690838,62.28833699969982,0,inactive_preparation,0,inactive_preparation,0.9999700784683228,2.718713403737638e-06,False,,False,False
21,0.7007,1.9870910000463482,7.825873000001593,54.31253200003994,0.002407000465609599,0.001247000000148546,0.02007100010814611,64.22483599999396,0,inactive_preparation,0,inactive_preparation,0.9999549388885498,3.2207994991040323e-06,False,,False,False
22,0.7340666666666666,3.884720000314701,7.9437820004386595,51.408301000265055,0.003017999915755354,0.0011769998309318908,0.02036099976976402,63.3479409998472,0,inactive_preparation,0,inactive_preparation,0.9999624490737915,2.2674664705846226e-06,False,,False,False
23,0.7674333333333333,3.564182000445726,5.595213000560761,53.56892100007826,0.002286999915668275,0.0010929998097708449,0.021040000319771934,62.82543399993301,0,inactive_preparation,0,inactive_preparation,0.9999635219573975,2.5075792109419126e-06,False,,False,False
24,0.8008000000000001,3.7374510002337047,5.873830999917118,58.72803200054477,0.00297599945042748,0.0012459995559765957,0.01916800010803854,68.43807699988247,0,inactive_preparation,0,inactive_preparation,0.9999723434448242,2.9980074032209814e-06,False,,False,False
