epoch,run_name,image_size,lr,weight_decay,active_brazing_boost,augmentation,epoch_time_s,val_active_brazing_f1,val_active_brazing_recall,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_macro_f1,val_weighted_f1
1,mobilenet_evo_017,160,0.0003,0.0003,1.2,medium,19.73933219909668,0.5445544554455446,0.39855072463768115,0.36810570333013837,0.8783666377063423,0.8177285211609783,0.8854916415315619,0.5967527548048396,0.8386801099908341,0.6858210873197622,0.8248179290121176
2,mobilenet_evo_017,160,0.0003,0.0003,1.2,medium,19.707999229431152,0.6375,0.7391304347826086,0.14238363786120709,0.9562119895742832,0.9260610990589748,0.9579256705262794,0.3361200686726859,0.8762603116406966,0.7375936510947114,0.8793251539674088
3,mobilenet_evo_017,160,0.0003,0.0003,1.2,medium,19.95114517211914,0.7210884353741497,0.7681159420289855,0.10492851874757911,0.9678540399652477,0.9444780411736513,0.9687891870508742,0.2659946978972745,0.9083409715857012,0.8106723689607787,0.9122015137404467
4,mobilenet_evo_017,160,0.0003,0.0003,1.2,medium,19.616397619247437,0.5974025974025974,1.0,0.08751833322551021,0.9742832319721981,0.9566228634520958,0.9749103869777079,0.7861690987998518,0.8166819431714024,0.5967372274972242,0.8096967345187864
5,mobilenet_evo_017,160,0.0003,0.0003,1.2,medium,19.77651882171631,0.7084468664850136,0.9420289855072463,0.07105049957382896,0.9824500434404866,0.9685312880032861,0.9827237328558398,0.4820540609412573,0.8863428047662695,0.7047676531840736,0.8713774342271198
6,mobilenet_evo_017,160,0.0003,0.0003,1.2,medium,19.66157865524292,0.6851851851851852,0.8043478260869565,0.06057256041329312,0.9834926151172894,0.9710433843830182,0.9837131155278112,0.28478532245340094,0.8707607699358387,0.7476099375064789,0.8772654071073475
7,mobilenet_evo_017,160,0.0003,0.0003,1.2,medium,19.799834728240967,0.7755102040816326,0.8260869565217391,0.06342773314219108,0.9822762814943528,0.9686905489982042,0.9825487591815619,0.16577605908692483,0.922089825847846,0.8414150633098582,0.9250874412189176
8,mobilenet_evo_017,160,0.0003,0.0003,1.2,medium,19.577165365219116,0.7,0.8115942028985508,0.05835990028263278,0.9859252823631625,0.9737878023294944,0.9860835903959637,0.3407941181645676,0.9000916590284143,0.7815255502397617,0.9012498824847839
